datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1090
2019-05-16 01:00:00,0.0,0.0,8.8,1,15.9,38,937
2019-05-16 02:00:00,0.0,0.0,8.3,2,17.5,34,937
2019-05-16 03:00:00,0.0,0.0,8.1,3,19.1,31,937
2019-05-16 04:00:00,0.0,0.0,6.9,357,20.5,27,937
2019-05-16 05:00:00,0.0,0.0,6.9,344,21.6,26,937
2019-05-16 06:00:00,0.0,0.0,6.8,353,22.8,24,937
2019-05-16 07:00:00,0.0,0.0,6.4,358,24.2,22,936
2019-05-16 08:00:00,0.0,0.0,7.2,348,24.3,21,936
2019-05-16 09:00:00,0.0,0.0,8.7,342,24.0,22,936
2019-05-16 10:00:00,0.0,0.0,10.0,342,24.0,21,936
2019-05-16 11:00:00,0.0,0.0,10.6,340,22.7,22,936
2019-05-16 12:00:00,0.0,0.0,10.8,14,21.2,24,936
2019-05-16 13:00:00,0.0,0.0,13.4,14,19.5,26,936
2019-05-16 14:00:00,0.0,0.0,13.8,12,18.2,27,937
2019-05-16 15:00:00,0.0,0.0,14.1,9,17.2,27,937
2019-05-16 16:00:00,0.0,0.0,15.1,6,16.1,28,937
2019-05-16 17:00:00,0.0,0.0,14.9,6,15.7,28,938
2019-05-16 18:00:00,0.0,0.0,14.7,8,15.4,27,938
2019-05-16 19:00:00,0.0,0.0,13.9,9,15.1,27,938
2019-05-16 20:00:00,0.0,0.0,12.9,8,14.7,28,938
2019-05-16 21:00:00,0.0,0.0,12.1,7,14.1,29,939
2019-05-16 22:00:00,0.0,0.0,11.1,4,13.5,31,939
2019-05-16 23:00:00,0.0,0.0,10.9,4,13.4,31,939
2019-05-17 00:00:00,0.0,0.0,10.9,4,13.2,30,940
2019-05-17 01:00:00,0.0,0.0,10.9,3,13.1,30,940
2019-05-17 02:00:00,0.0,0.0,11.1,2,14.3,27,941
2019-05-17 03:00:00,0.0,0.0,11.0,358,15.7,24,941
2019-05-17 04:00:00,0.0,0.0,10.2,354,17.2,21,941
2019-05-17 05:00:00,0.0,0.0,8.8,350,18.1,20,941
2019-05-17 06:00:00,0.0,0.0,8.1,341,19.2,19,941
2019-05-17 07:00:00,0.0,0.0,7.8,339,20.3,17,941
2019-05-17 08:00:00,0.0,0.0,8.2,340,20.5,17,941
2019-05-17 09:00:00,0.0,0.0,10.0,1,20.5,18,941
2019-05-17 10:00:00,0.0,0.0,10.8,3,20.7,18,940
2019-05-17 11:00:00,0.0,0.0,11.5,5,19.3,21,941
2019-05-17 12:00:00,0.0,0.0,13.0,3,17.7,24,942
2019-05-17 13:00:00,0.0,0.0,15.5,359,15.9,28,942
2019-05-17 14:00:00,0.0,0.0,15.6,357,15.1,28,943
2019-05-17 15:00:00,0.0,0.0,15.7,356,14.5,27,944
2019-05-17 16:00:00,0.0,0.0,16.0,355,13.8,26,944
2019-05-17 17:00:00,0.0,0.0,15.5,354,13.2,26,945
2019-05-17 18:00:00,0.0,0.0,14.0,352,12.9,26,946
2019-05-17 19:00:00,0.0,0.0,12.7,351,12.5,26,946
2019-05-17 20:00:00,0.0,0.0,11.9,350,12.0,24,947
2019-05-17 21:00:00,0.0,0.0,10.9,349,11.5,23,948
2019-05-17 22:00:00,0.0,0.0,10.2,346,11.0,22,949
2019-05-17 23:00:00,0.0,0.0,9.3,347,10.9,23,950
2019-05-18 00:00:00,0.0,0.0,8.3,349,10.7,24,951
2019-05-18 01:00:00,0.0,0.0,7.7,349,11.2,24,952
2019-05-18 02:00:00,0.0,0.0,8.2,342,12.4,20,953
2019-05-18 03:00:00,0.0,0.0,8.5,335,13.6,16,953
2019-05-18 04:00:00,0.0,0.0,8.7,326,14.8,12,954
2019-05-18 05:00:00,0.0,0.0,8.3,322,15.8,10,954
2019-05-18 06:00:00,0.0,0.0,7.4,34,16.9,9,953
2019-05-18 07:00:00,0.0,0.0,6.9,12,18.0,7,953
2019-05-18 08:00:00,0.0,0.0,6.2,349,18.6,7,952
2019-05-18 09:00:00,0.0,0.0,6.3,332,19.3,7,952
2019-05-18 10:00:00,0.0,0.0,5.0,318,19.9,8,951
2019-05-18 11:00:00,0.0,0.0,4.7,298,19.8,8,952
2019-05-18 12:00:00,0.0,0.0,3.2,275,19.6,8,952
2019-05-18 13:00:00,0.0,0.0,3.2,187,19.2,8,952
2019-05-18 14:00:00,0.0,0.0,3.4,168,17.9,9,953
2019-05-18 15:00:00,0.0,0.0,3.1,146,16.8,9,953
2019-05-18 16:00:00,0.0,0.0,3.4,122,15.8,10,954
2019-05-18 17:00:00,0.0,0.0,3.6,97,14.7,10,954
2019-05-18 18:00:00,0.0,0.0,3.8,73,13.8,10,955
2019-05-18 19:00:00,0.0,0.0,4.0,51,12.7,11,955
2019-05-18 20:00:00,0.0,0.0,4.3,54,12.5,11,955
2019-05-18 21:00:00,0.0,0.0,4.5,59,12.0,11,956
2019-05-18 22:00:00,0.0,0.0,5.1,65,11.8,11,956
2019-05-18 23:00:00,0.0,0.0,5.7,70,11.5,12,956
2019-05-19 00:00:00,0.0,0.0,6.0,74,11.3,12,956
2019-05-19 01:00:00,0.0,0.0,6.5,81,11.5,11,956
2019-05-19 02:00:00,0.0,0.0,6.2,90,13.0,10,955
2019-05-19 03:00:00,0.0,0.0,5.6,97,14.4,9,955
2019-05-19 04:00:00,0.0,0.0,5.0,104,15.7,8,954
2019-05-19 05:00:00,0.0,0.0,4.1,110,16.9,7,954
2019-05-19 06:00:00,0.0,0.0,3.4,116,18.1,6,953
2019-05-19 07:00:00,0.0,0.0,2.8,121,19.4,6,952
2019-05-19 08:00:00,0.0,0.0,2.4,132,20.0,5,952
2019-05-19 09:00:00,0.0,0.0,2.0,148,20.8,5,951
2019-05-19 10:00:00,0.0,0.0,1.7,188,21.3,5,950
2019-05-19 11:00:00,0.0,0.0,1.7,205,21.6,5,949
2019-05-19 12:00:00,0.0,0.0,1.6,213,21.8,5,948
2019-05-19 13:00:00,0.0,0.0,1.7,222,21.9,5,948
2019-05-19 14:00:00,0.0,0.0,1.8,233,20.9,6,948
2019-05-19 15:00:00,0.0,0.0,2.0,256,19.8,6,948
2019-05-19 16:00:00,0.0,0.0,2.4,285,18.7,7,948
2019-05-19 17:00:00,0.0,0.0,2.8,306,17.8,8,948
