datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,369
2019-05-16 01:00:00,0.0,0.0,1.8,112,14.9,38,878
2019-05-16 02:00:00,0.0,0.0,1.9,91,17.4,32,878
2019-05-16 03:00:00,0.0,0.0,1.9,65,20.0,27,878
2019-05-16 04:00:00,0.0,0.0,2.7,34,23.2,20,878
2019-05-16 05:00:00,0.0,0.0,2.6,37,24.6,17,878
2019-05-16 06:00:00,0.0,0.0,2.0,37,25.9,15,877
2019-05-16 07:00:00,0.0,0.0,2.0,31,27.1,13,876
2019-05-16 08:00:00,0.0,0.0,1.7,24,27.6,13,876
2019-05-16 09:00:00,0.0,0.0,1.7,21,28.2,12,875
2019-05-16 10:00:00,0.0,0.0,1.7,21,28.7,11,874
2019-05-16 11:00:00,0.0,0.0,2.3,8,28.5,12,874
2019-05-16 12:00:00,0.0,0.0,2.8,354,28.2,12,874
2019-05-16 13:00:00,0.0,0.0,3.1,345,27.9,12,874
2019-05-16 14:00:00,0.0,0.0,3.3,359,26.1,15,875
2019-05-16 15:00:00,0.0,0.0,4.3,18,24.2,17,875
2019-05-16 16:00:00,0.0,0.0,6.6,30,22.3,20,876
2019-05-16 17:00:00,0.0,0.0,6.4,35,21.4,20,876
2019-05-16 18:00:00,0.0,0.0,6.5,36,20.7,20,876
2019-05-16 19:00:00,0.0,0.0,5.8,36,19.9,19,876
2019-05-16 20:00:00,0.0,0.0,5.4,38,18.9,20,876
2019-05-16 21:00:00,0.0,0.0,4.7,43,17.8,22,876
2019-05-16 22:00:00,0.0,0.0,3.2,47,16.8,23,876
2019-05-16 23:00:00,0.0,0.0,2.9,50,16.6,24,877
2019-05-17 00:00:00,0.0,0.0,3.2,49,16.5,25,877
2019-05-17 01:00:00,0.0,0.0,3.5,45,16.4,25,877
2019-05-17 02:00:00,0.0,0.0,4.5,41,18.7,22,878
2019-05-17 03:00:00,0.0,0.0,5.3,33,21.0,19,878
2019-05-17 04:00:00,0.0,0.0,6.2,23,23.3,16,878
2019-05-17 05:00:00,0.0,0.0,7.0,27,24.6,13,878
2019-05-17 06:00:00,0.0,0.0,6.4,27,25.6,12,878
2019-05-17 07:00:00,0.0,0.0,5.9,24,26.5,10,878
2019-05-17 08:00:00,0.0,0.0,5.8,16,26.9,9,877
2019-05-17 09:00:00,0.0,0.0,5.4,17,27.3,8,877
2019-05-17 10:00:00,0.0,0.0,5.0,17,27.6,7,877
2019-05-17 11:00:00,0.0,0.0,4.8,19,27.2,8,877
2019-05-17 12:00:00,0.0,0.0,4.7,24,26.8,8,878
