datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,892
2019-05-16 01:00:00,0.0,0.0,4.5,341,15.4,29,867
2019-05-16 02:00:00,0.0,0.0,4.6,344,17.5,26,867
2019-05-16 03:00:00,0.0,0.0,4.5,340,19.4,23,867
2019-05-16 04:00:00,0.0,0.0,4.5,332,21.1,20,867
2019-05-16 05:00:00,0.0,0.0,4.0,320,22.2,19,867
2019-05-16 06:00:00,0.0,0.0,3.9,315,23.3,18,866
2019-05-16 07:00:00,0.0,0.0,3.8,316,24.4,17,866
2019-05-16 08:00:00,0.0,0.0,4.2,300,25.0,16,865
2019-05-16 09:00:00,0.0,0.0,4.1,283,25.6,15,864
2019-05-16 10:00:00,0.0,0.0,3.9,266,26.1,14,863
2019-05-16 11:00:00,0.0,0.0,4.3,284,25.6,14,863
2019-05-16 12:00:00,0.0,0.0,4.9,301,25.0,14,863
2019-05-16 13:00:00,0.0,0.0,5.2,317,24.4,15,863
2019-05-16 14:00:00,0.0,0.0,4.8,321,22.5,19,864
2019-05-16 15:00:00,0.0,0.0,5.4,347,20.5,23,865
2019-05-16 16:00:00,0.0,0.0,7.3,347,19.0,26,866
2019-05-16 17:00:00,0.0,0.0,6.8,348,18.2,27,866
2019-05-16 18:00:00,0.0,0.0,6.8,346,17.5,28,865
2019-05-16 19:00:00,0.0,0.0,6.4,347,16.7,28,865
2019-05-16 20:00:00,0.0,0.0,5.0,6,15.7,31,866
2019-05-16 21:00:00,0.0,0.0,4.0,27,14.9,34,866
2019-05-16 22:00:00,0.0,0.0,3.3,42,14.0,37,867
2019-05-16 23:00:00,0.0,0.0,3.0,48,13.9,40,867
2019-05-17 00:00:00,0.0,0.0,3.0,45,13.7,42,868
2019-05-17 01:00:00,0.0,0.0,2.3,43,13.7,44,869
2019-05-17 02:00:00,0.0,0.0,3.8,41,14.8,39,869
2019-05-17 03:00:00,0.0,0.0,4.7,39,16.4,32,869
2019-05-17 04:00:00,0.0,0.0,4.6,44,17.8,27,869
2019-05-17 05:00:00,0.0,0.0,3.5,54,19.0,24,869
2019-05-17 06:00:00,0.0,0.0,3.8,69,20.4,22,869
2019-05-17 07:00:00,0.0,0.0,3.6,358,21.7,20,868
