datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1116
2019-05-16 01:00:00,0.0,0.0,4.0,185,17.7,20,863
2019-05-16 02:00:00,0.0,0.0,4.0,200,20.3,18,863
2019-05-16 03:00:00,0.0,0.0,4.2,141,22.9,16,863
2019-05-16 04:00:00,0.0,0.0,3.6,201,25.8,13,862
2019-05-16 05:00:00,0.0,0.0,4.5,218,27.3,11,862
2019-05-16 06:00:00,0.0,0.0,4.8,241,29.0,9,861
2019-05-16 07:00:00,0.0,0.0,5.1,262,30.6,8,860
2019-05-16 08:00:00,0.0,0.0,5.6,268,31.1,7,860
2019-05-16 09:00:00,0.0,0.0,6.1,276,31.6,7,859
2019-05-16 10:00:00,0.0,0.0,6.5,286,32.0,7,859
2019-05-16 11:00:00,0.0,0.0,6.4,288,31.9,7,859
2019-05-16 12:00:00,0.0,0.0,6.1,288,31.7,7,858
2019-05-16 13:00:00,0.0,0.0,5.7,292,31.4,7,858
2019-05-16 14:00:00,0.0,0.0,5.1,313,29.9,8,858
2019-05-16 15:00:00,0.0,0.0,5.0,330,28.5,9,859
2019-05-16 16:00:00,0.0,0.0,4.8,343,27.0,10,859
2019-05-16 17:00:00,0.0,0.0,4.5,1,25.9,11,859
2019-05-16 18:00:00,0.0,0.0,4.0,17,25.0,11,860
2019-05-16 19:00:00,0.0,0.0,3.9,34,24.0,12,860
2019-05-16 20:00:00,0.0,0.0,3.9,42,22.9,14,860
2019-05-16 21:00:00,0.0,0.0,3.7,44,21.8,16,860
2019-05-16 22:00:00,0.0,0.0,4.2,48,20.8,17,860
2019-05-16 23:00:00,0.0,0.0,4.1,58,20.0,19,861
2019-05-17 00:00:00,0.0,0.0,3.5,63,19.1,20,861
2019-05-17 01:00:00,0.0,0.0,3.2,67,18.4,22,862
2019-05-17 02:00:00,0.0,0.0,4.3,62,20.0,19,862
2019-05-17 03:00:00,0.0,0.0,4.8,53,21.6,18,862
2019-05-17 04:00:00,0.0,0.0,5.6,42,23.2,16,862
2019-05-17 05:00:00,0.0,0.0,5.2,45,24.6,14,862
2019-05-17 06:00:00,0.0,0.0,4.4,46,26.0,13,862
2019-05-17 07:00:00,0.0,0.0,3.9,41,27.4,12,861
2019-05-17 08:00:00,0.0,0.0,4.0,29,28.0,11,861
2019-05-17 09:00:00,0.0,0.0,4.6,31,28.5,11,861
2019-05-17 10:00:00,0.0,0.0,5.2,35,29.1,11,860
2019-05-17 11:00:00,0.0,0.0,5.8,37,28.7,11,861
2019-05-17 12:00:00,0.0,0.0,6.4,39,28.3,11,861
2019-05-17 13:00:00,0.0,0.0,6.8,43,27.8,12,861
2019-05-17 14:00:00,0.0,0.0,7.1,52,26.9,12,862
2019-05-17 15:00:00,0.0,0.0,7.0,58,26.0,13,863
2019-05-17 16:00:00,0.0,0.0,7.0,64,25.0,14,864
2019-05-17 17:00:00,0.0,0.0,6.5,72,23.9,15,865
2019-05-17 18:00:00,0.0,0.0,5.5,82,22.5,16,865
2019-05-17 19:00:00,0.0,0.0,4.9,90,21.3,18,866
2019-05-17 20:00:00,0.0,0.0,4.7,86,20.3,19,867
2019-05-17 21:00:00,0.0,0.0,5.7,69,19.6,19,867
2019-05-17 22:00:00,0.0,0.0,5.3,71,18.7,20,868
2019-05-17 23:00:00,0.0,0.0,5.3,81,17.9,21,869
2019-05-18 00:00:00,0.0,0.0,5.2,94,17.0,23,870
2019-05-18 01:00:00,0.0,0.0,5.4,106,16.4,24,871
2019-05-18 02:00:00,0.0,0.0,6.2,108,17.1,22,872
2019-05-18 03:00:00,0.0,0.0,6.8,107,17.7,21,873
2019-05-18 04:00:00,0.0,0.0,7.1,107,18.2,20,874
2019-05-18 05:00:00,0.0,0.0,7.1,103,19.6,17,874
2019-05-18 06:00:00,0.0,0.0,7.7,97,20.8,16,874
2019-05-18 07:00:00,0.0,0.0,8.2,94,21.7,14,874
2019-05-18 08:00:00,0.0,0.0,8.5,91,22.4,14,874
2019-05-18 09:00:00,0.0,0.0,8.5,88,23.0,13,873
2019-05-18 10:00:00,0.0,0.0,8.7,85,23.6,12,873
2019-05-18 11:00:00,0.0,0.0,8.8,83,23.4,12,873
2019-05-18 12:00:00,0.0,0.0,8.9,81,23.1,12,874
2019-05-18 13:00:00,0.0,0.0,8.8,80,22.6,13,874
2019-05-18 14:00:00,0.0,0.0,8.2,80,21.6,12,875
2019-05-18 15:00:00,0.0,0.0,7.5,81,20.3,12,876
2019-05-18 16:00:00,0.0,0.0,7.0,82,19.2,12,876
2019-05-18 17:00:00,0.0,0.0,6.9,84,18.2,13,877
2019-05-18 18:00:00,0.0,0.0,6.2,84,17.1,13,878
2019-05-18 19:00:00,0.0,0.0,5.7,85,16.0,13,878
2019-05-18 20:00:00,0.0,0.0,5.7,86,15.1,13,879
2019-05-18 21:00:00,0.0,0.0,5.6,84,14.2,13,879
2019-05-18 22:00:00,0.0,0.0,5.6,84,13.4,14,880
2019-05-18 23:00:00,0.0,0.0,6.1,84,12.7,14,880
2019-05-19 00:00:00,0.0,0.0,6.2,86,12.0,13,881
2019-05-19 01:00:00,0.0,0.0,6.4,88,11.4,12,881
2019-05-19 02:00:00,0.0,0.0,6.7,89,13.0,11,881
2019-05-19 03:00:00,0.0,0.0,7.0,88,14.7,10,880
2019-05-19 04:00:00,0.0,0.0,7.4,86,16.5,7,880
2019-05-19 05:00:00,0.0,0.0,7.8,83,18.2,6,880
2019-05-19 06:00:00,0.0,0.0,7.7,81,19.8,6,880
2019-05-19 07:00:00,0.0,0.0,7.6,78,21.3,5,879
2019-05-19 08:00:00,0.0,0.0,7.4,79,21.7,5,879
2019-05-19 09:00:00,0.0,0.0,7.2,79,22.1,5,878
2019-05-19 10:00:00,0.0,0.0,7.1,81,22.4,4,878
2019-05-19 11:00:00,0.0,0.0,6.8,83,22.7,4,877
2019-05-19 12:00:00,0.0,0.0,6.5,85,23.0,4,877
2019-05-19 13:00:00,0.0,0.0,6.2,88,23.2,4,876
2019-05-19 14:00:00,0.0,0.0,5.1,88,21.9,5,877
2019-05-19 15:00:00,0.0,0.0,4.3,86,20.6,5,877
2019-05-19 16:00:00,0.0,0.0,3.8,86,19.5,5,877
2019-05-19 17:00:00,0.0,0.0,3.2,85,18.2,6,877
