datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1356
2019-05-16 01:00:00,0.0,0.1,1.8,51,-1.3,80,723
2019-05-16 02:00:00,0.0,0.0,2.1,36,-0.3,78,723
2019-05-16 03:00:00,0.0,0.0,2.6,21,0.3,79,723
2019-05-16 04:00:00,0.0,0.0,2.9,8,1.0,79,723
2019-05-16 05:00:00,0.0,0.0,2.6,1,1.5,78,723
2019-05-16 06:00:00,0.0,0.0,2.9,346,2.1,76,722
2019-05-16 07:00:00,0.1,0.0,3.1,348,2.4,76,722
2019-05-16 08:00:00,0.1,0.0,3.3,347,2.5,74,722
2019-05-16 09:00:00,0.0,0.0,3.1,347,2.6,71,723
2019-05-16 10:00:00,0.0,0.0,3.2,345,2.8,67,723
2019-05-16 11:00:00,0.0,0.0,3.4,354,2.1,65,724
2019-05-16 12:00:00,0.0,0.0,3.3,354,1.2,66,725
2019-05-16 13:00:00,0.0,0.0,2.7,350,0.1,68,725
2019-05-16 14:00:00,0.0,0.0,2.2,354,-0.7,68,726
2019-05-16 15:00:00,0.0,0.0,1.6,8,-1.5,66,726
2019-05-16 16:00:00,0.0,0.0,1.2,26,-2.3,64,727
2019-05-16 17:00:00,0.0,0.0,1.6,20,-2.5,68,727
2019-05-16 18:00:00,0.0,0.2,1.1,24,-2.8,73,726
2019-05-16 19:00:00,0.0,0.4,1.2,16,-3.0,77,726
2019-05-16 20:00:00,0.0,0.5,1.2,23,-3.4,78,726
2019-05-16 21:00:00,0.0,0.4,1.4,22,-3.7,79,726
2019-05-16 22:00:00,0.0,0.1,1.2,27,-4.0,79,726
2019-05-16 23:00:00,0.0,0.1,1.5,25,-4.2,77,727
2019-05-17 00:00:00,0.0,0.1,1.6,24,-4.4,75,729
2019-05-17 01:00:00,0.0,0.0,2.6,17,-4.7,74,730
2019-05-17 02:00:00,0.0,0.0,2.7,16,-4.2,70,730
2019-05-17 03:00:00,0.0,0.0,2.8,16,-3.8,66,730
2019-05-17 04:00:00,0.0,0.0,2.7,14,-3.3,62,731
2019-05-17 05:00:00,0.0,0.0,2.9,4,-2.9,60,730
2019-05-17 06:00:00,0.0,0.0,3.2,0,-2.6,58,730
2019-05-17 07:00:00,0.0,0.0,3.4,358,-2.3,57,730
2019-05-17 08:00:00,0.0,0.0,3.5,357,-1.8,57,730
2019-05-17 09:00:00,0.0,0.0,3.7,358,-1.5,58,729
2019-05-17 10:00:00,0.0,0.0,4.0,358,-1.1,58,729
2019-05-17 11:00:00,0.0,0.0,4.1,355,-1.9,61,730
2019-05-17 12:00:00,0.0,0.0,3.9,354,-2.7,64,731
2019-05-17 13:00:00,0.0,0.0,3.6,352,-3.5,68,732
2019-05-17 14:00:00,0.0,0.0,3.2,354,-4.5,73,734
2019-05-17 15:00:00,0.0,0.0,2.8,356,-5.3,76,735
2019-05-17 16:00:00,0.0,0.0,2.3,358,-6.4,79,737
2019-05-17 17:00:00,0.0,0.0,2.2,357,-7.0,79,737
2019-05-17 18:00:00,0.0,0.0,2.4,360,-7.4,78,738
2019-05-17 19:00:00,0.0,0.0,2.4,5,-7.7,78,739
2019-05-17 20:00:00,0.0,0.0,2.4,358,-8.0,79,739
2019-05-17 21:00:00,0.0,0.0,2.3,350,-8.3,81,739
2019-05-17 22:00:00,0.0,0.0,2.5,338,-8.5,83,739
2019-05-17 23:00:00,0.0,0.0,2.5,344,-9.0,75,740
2019-05-18 00:00:00,0.0,0.0,2.6,351,-9.3,66,740
2019-05-18 01:00:00,0.0,0.0,2.9,354,-9.7,58,741
2019-05-18 02:00:00,0.0,0.0,3.6,357,-8.9,58,741
2019-05-18 03:00:00,0.0,0.0,4.3,360,-8.0,57,741
2019-05-18 04:00:00,0.0,0.0,4.9,3,-7.1,56,741
2019-05-18 05:00:00,0.0,0.0,4.9,7,-6.3,52,741
2019-05-18 06:00:00,0.0,0.0,5.1,10,-5.5,47,740
2019-05-18 07:00:00,0.0,0.0,5.4,14,-4.7,44,740
2019-05-18 08:00:00,0.0,0.0,6.5,13,-4.3,42,739
2019-05-18 09:00:00,0.0,0.0,7.4,11,-3.8,41,739
2019-05-18 10:00:00,0.0,0.0,8.2,10,-3.4,39,738
2019-05-18 11:00:00,0.0,0.0,7.6,14,-4.0,40,739
2019-05-18 12:00:00,0.0,0.0,7.0,19,-4.7,40,740
2019-05-18 13:00:00,0.0,0.0,6.0,25,-5.4,40,742
2019-05-18 14:00:00,0.0,0.0,5.6,46,-5.2,36,741
2019-05-18 15:00:00,0.0,0.0,5.1,68,-4.8,33,740
2019-05-18 16:00:00,0.0,0.0,4.3,90,-4.4,30,739
2019-05-18 17:00:00,0.0,0.0,3.0,116,-4.2,28,738
2019-05-18 18:00:00,0.0,0.0,2.4,149,-3.9,25,737
2019-05-18 19:00:00,0.0,0.0,2.9,173,-3.4,22,736
2019-05-18 20:00:00,0.0,0.0,3.0,169,-2.8,21,736
2019-05-18 21:00:00,0.0,0.0,2.9,169,-2.3,21,736
2019-05-18 22:00:00,0.0,0.0,3.0,170,-1.8,20,735
2019-05-18 23:00:00,0.0,0.0,2.6,169,-1.5,20,735
2019-05-19 00:00:00,0.0,0.0,2.3,168,-0.9,20,734
2019-05-19 01:00:00,0.0,0.0,2.4,167,0.4,19,734
2019-05-19 02:00:00,0.0,0.0,2.1,170,1.7,21,733
2019-05-19 03:00:00,0.0,0.0,2.0,176,2.7,23,732
2019-05-19 04:00:00,0.0,0.0,2.0,178,3.7,25,731
2019-05-19 05:00:00,0.0,0.0,1.8,181,4.6,28,730
2019-05-19 06:00:00,0.0,0.0,2.0,183,5.6,30,730
2019-05-19 07:00:00,0.0,0.0,1.9,186,6.5,32,729
2019-05-19 08:00:00,0.0,0.0,1.6,174,6.6,32,728
2019-05-19 09:00:00,0.0,0.0,1.6,161,6.8,33,728
2019-05-19 10:00:00,0.0,0.0,1.3,148,6.9,33,728
2019-05-19 11:00:00,0.0,0.0,0.9,135,6.9,34,727
2019-05-19 12:00:00,0.0,0.0,0.8,121,6.8,36,727
2019-05-19 13:00:00,0.0,0.0,0.7,110,6.1,40,726
2019-05-19 14:00:00,0.0,0.0,1.1,118,5.1,34,726
2019-05-19 15:00:00,0.0,0.0,1.2,126,4.8,31,726
2019-05-19 16:00:00,0.0,0.0,1.5,140,4.4,28,725
2019-05-19 17:00:00,0.0,0.0,2.0,151,4.2,25,725
