datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,912
2019-05-16 01:00:00,0.0,0.0,7.9,92,12.9,40,872
2019-05-16 02:00:00,0.0,0.0,8.5,92,14.5,38,872
2019-05-16 03:00:00,0.0,0.0,8.7,92,16.2,34,872
2019-05-16 04:00:00,0.0,0.0,8.4,90,17.9,30,873
2019-05-16 05:00:00,0.0,0.0,6.6,82,19.5,27,872
2019-05-16 06:00:00,0.0,0.0,5.0,70,21.0,23,871
2019-05-16 07:00:00,0.0,0.0,3.9,56,22.5,20,871
2019-05-16 08:00:00,0.0,0.0,4.9,51,22.7,20,870
2019-05-16 09:00:00,0.0,0.0,5.6,50,22.9,20,870
2019-05-16 10:00:00,0.0,0.0,6.8,46,23.1,20,870
2019-05-16 11:00:00,0.0,0.0,7.6,50,22.1,20,870
2019-05-16 12:00:00,0.0,0.0,8.6,52,20.9,21,871
2019-05-16 13:00:00,0.0,0.0,9.5,54,19.6,22,872
2019-05-16 14:00:00,0.0,0.0,9.4,59,18.0,24,873
2019-05-16 15:00:00,0.0,0.0,9.9,83,16.3,25,873
2019-05-16 16:00:00,0.0,0.0,10.9,88,14.7,26,874
2019-05-16 17:00:00,0.0,0.0,11.1,88,13.6,26,873
2019-05-16 18:00:00,0.0,0.0,11.5,87,12.6,26,873
2019-05-16 19:00:00,0.0,0.0,11.5,86,11.7,26,873
2019-05-16 20:00:00,0.0,0.0,11.5,86,11.0,27,873
2019-05-16 21:00:00,0.0,0.0,12.4,87,10.2,28,873
2019-05-16 22:00:00,0.0,0.0,13.3,89,9.4,29,874
2019-05-16 23:00:00,0.0,0.0,13.9,89,8.9,29,875
2019-05-17 00:00:00,0.0,0.0,14.4,88,8.6,29,876
2019-05-17 01:00:00,0.0,0.0,14.1,85,8.4,29,877
2019-05-17 02:00:00,0.0,0.0,14.2,82,9.6,27,877
2019-05-17 03:00:00,0.0,0.0,14.8,81,11.0,25,876
2019-05-17 04:00:00,0.0,0.0,14.9,80,12.2,24,876
2019-05-17 05:00:00,0.0,0.0,13.8,77,13.6,22,876
2019-05-17 06:00:00,0.0,0.0,13.1,73,14.8,21,876
2019-05-17 07:00:00,0.0,0.0,12.5,72,15.7,20,876
2019-05-17 08:00:00,0.0,0.0,10.8,70,15.8,21,876
2019-05-17 09:00:00,0.0,0.0,10.0,72,16.0,22,877
2019-05-17 10:00:00,0.0,0.0,9.1,75,16.1,22,877
2019-05-17 11:00:00,0.0,0.0,9.1,79,15.1,23,878
2019-05-17 12:00:00,0.0,0.0,8.9,82,14.1,25,879
2019-05-17 13:00:00,0.0,0.0,8.8,85,12.9,26,880
2019-05-17 14:00:00,0.0,0.0,8.6,85,12.4,25,880
2019-05-17 15:00:00,0.0,0.0,8.9,88,11.7,24,880
2019-05-17 16:00:00,0.0,0.0,9.1,93,11.2,21,880
2019-05-17 17:00:00,0.0,0.0,9.4,95,10.6,23,881
2019-05-17 18:00:00,0.0,0.0,9.3,95,10.1,25,881
2019-05-17 19:00:00,0.0,0.0,9.6,95,9.5,27,881
2019-05-17 20:00:00,0.0,0.0,10.0,96,8.8,28,882
2019-05-17 21:00:00,0.0,0.0,10.3,97,7.9,30,883
2019-05-17 22:00:00,0.0,0.0,10.9,98,6.9,33,884
2019-05-17 23:00:00,0.0,0.0,10.1,99,6.8,33,885
2019-05-18 00:00:00,0.0,0.0,9.8,100,6.7,33,887
2019-05-18 01:00:00,0.0,0.0,9.6,102,6.8,32,888
2019-05-18 02:00:00,0.0,0.0,8.0,104,8.4,30,888
2019-05-18 03:00:00,0.0,0.0,5.9,109,9.9,29,888
2019-05-18 04:00:00,0.0,0.0,3.3,87,11.6,26,888
2019-05-18 05:00:00,0.0,0.0,5.6,188,12.5,19,887
2019-05-18 06:00:00,0.0,0.0,7.5,228,13.8,12,887
2019-05-18 07:00:00,0.0,0.0,9.0,269,14.8,6,886
2019-05-18 08:00:00,0.0,0.0,9.9,278,14.9,7,886
2019-05-18 09:00:00,0.0,0.0,10.6,287,14.8,8,887
2019-05-18 10:00:00,0.0,0.0,11.2,296,14.9,8,887
2019-05-18 11:00:00,0.0,0.0,9.4,311,14.4,8,888
2019-05-18 12:00:00,0.0,0.0,7.2,326,14.0,8,889
2019-05-18 13:00:00,0.0,0.0,4.8,340,13.5,8,890
2019-05-18 14:00:00,0.0,0.0,4.1,354,12.5,10,890
2019-05-18 15:00:00,0.0,0.0,4.0,1,11.5,11,891
2019-05-18 16:00:00,0.0,0.0,5.6,69,10.7,13,891
2019-05-18 17:00:00,0.0,0.0,6.8,88,9.9,12,892
2019-05-18 18:00:00,0.0,0.0,7.1,106,9.1,13,892
2019-05-18 19:00:00,0.0,0.0,7.4,123,8.2,14,893
2019-05-18 20:00:00,0.0,0.0,6.8,124,7.9,14,893
2019-05-18 21:00:00,0.0,0.0,6.5,123,7.6,14,892
2019-05-18 22:00:00,0.0,0.0,6.2,119,7.4,14,892
2019-05-18 23:00:00,0.0,0.0,5.9,121,7.2,14,892
2019-05-19 00:00:00,0.0,0.0,5.7,124,7.1,13,892
2019-05-19 01:00:00,0.0,0.0,5.6,123,7.5,12,892
2019-05-19 02:00:00,0.0,0.0,5.1,116,9.9,11,891
2019-05-19 03:00:00,0.0,0.0,4.8,103,12.3,8,889
2019-05-19 04:00:00,0.0,0.0,4.6,91,14.5,7,888
2019-05-19 05:00:00,0.0,0.0,4.5,79,16.7,6,887
2019-05-19 06:00:00,0.0,0.0,4.4,69,18.8,5,886
2019-05-19 07:00:00,0.0,0.0,4.1,57,21.0,4,884
2019-05-19 08:00:00,0.0,0.0,3.9,49,21.3,4,884
2019-05-19 09:00:00,0.0,0.0,3.8,43,21.6,3,883
2019-05-19 10:00:00,0.0,0.0,3.9,38,21.9,3,883
2019-05-19 11:00:00,0.0,0.0,4.1,34,22.1,3,882
2019-05-19 12:00:00,0.0,0.0,4.3,30,22.3,3,882
2019-05-19 13:00:00,0.0,0.0,4.5,23,22.3,4,882
2019-05-19 14:00:00,0.0,0.0,4.3,38,20.9,5,882
2019-05-19 15:00:00,0.0,0.0,3.8,58,19.1,6,882
2019-05-19 16:00:00,0.0,0.0,3.2,81,17.6,7,882
2019-05-19 17:00:00,0.0,0.0,3.0,84,16.3,8,882
