datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1301
2019-05-16 01:00:00,0.0,0.0,2.2,191,9.8,34,723
2019-05-16 02:00:00,0.0,0.0,2.2,215,12.2,29,723
2019-05-16 03:00:00,0.0,0.0,1.9,245,14.4,23,722
2019-05-16 04:00:00,0.0,0.0,0.9,287,16.5,18,722
2019-05-16 05:00:00,0.0,0.0,1.9,308,17.3,17,721
2019-05-16 06:00:00,0.0,0.0,2.6,334,18.3,16,720
2019-05-16 07:00:00,0.0,0.0,3.0,1,19.4,14,720
2019-05-16 08:00:00,0.0,0.0,3.3,1,19.8,13,720
2019-05-16 09:00:00,0.0,0.0,3.6,359,20.2,13,720
2019-05-16 10:00:00,0.0,0.0,4.0,357,20.6,13,720
2019-05-16 11:00:00,0.0,0.0,3.7,357,20.3,13,720
2019-05-16 12:00:00,0.0,0.0,3.5,359,20.0,13,720
2019-05-16 13:00:00,0.0,0.0,3.4,0,19.6,14,721
2019-05-16 14:00:00,0.0,0.0,3.3,353,18.7,15,721
2019-05-16 15:00:00,0.0,0.0,2.7,345,17.8,17,721
2019-05-16 16:00:00,0.0,0.0,2.3,336,17.1,18,721
2019-05-16 17:00:00,0.0,0.0,1.9,298,16.6,20,720
2019-05-16 18:00:00,0.0,0.0,2.2,254,16.0,22,720
2019-05-16 19:00:00,0.0,0.0,1.3,221,15.4,24,720
2019-05-16 20:00:00,0.0,0.0,2.0,189,14.5,26,720
2019-05-16 21:00:00,0.0,0.0,3.0,179,13.3,29,720
2019-05-16 22:00:00,0.0,0.0,2.6,171,12.3,32,720
2019-05-16 23:00:00,0.0,0.0,2.6,181,11.8,34,721
2019-05-17 00:00:00,0.0,0.0,2.3,183,11.2,36,721
2019-05-17 01:00:00,0.0,0.0,1.9,185,10.3,38,722
2019-05-17 02:00:00,0.0,0.0,2.1,237,12.2,32,722
2019-05-17 03:00:00,0.0,0.0,2.6,285,13.8,27,721
2019-05-17 04:00:00,0.0,0.0,2.3,330,15.4,23,721
2019-05-17 05:00:00,0.0,0.0,2.4,340,16.3,21,721
2019-05-17 06:00:00,0.0,0.0,3.1,349,17.2,19,720
2019-05-17 07:00:00,0.0,0.0,3.7,356,18.1,17,720
2019-05-17 08:00:00,0.0,0.0,3.8,360,18.4,16,720
2019-05-17 09:00:00,0.0,0.0,3.7,3,18.8,16,719
2019-05-17 10:00:00,0.0,0.0,3.3,1,19.2,16,719
2019-05-17 11:00:00,0.0,0.0,2.6,335,18.9,17,720
2019-05-17 12:00:00,0.0,0.0,2.4,332,18.7,18,720
2019-05-17 13:00:00,0.0,0.0,2.3,35,18.3,19,721
2019-05-17 14:00:00,0.0,0.0,1.8,10,17.4,21,721
2019-05-17 15:00:00,0.0,0.0,2.2,346,16.6,22,722
2019-05-17 16:00:00,0.0,0.0,2.2,334,15.7,24,722
2019-05-17 17:00:00,0.0,0.0,2.5,299,14.9,27,722
2019-05-17 18:00:00,0.0,0.0,1.1,208,14.5,29,723
2019-05-17 19:00:00,0.0,0.0,0.8,190,14.1,30,723
2019-05-17 20:00:00,0.0,0.0,1.0,193,13.7,31,723
2019-05-17 21:00:00,0.0,0.0,0.7,194,13.2,34,723
2019-05-17 22:00:00,0.0,0.0,1.2,193,12.8,35,723
2019-05-17 23:00:00,0.0,0.0,1.4,185,12.6,35,723
2019-05-18 00:00:00,0.0,0.0,1.3,180,12.3,36,724
2019-05-18 01:00:00,0.0,0.0,0.8,167,12.0,37,724
2019-05-18 02:00:00,0.0,0.0,1.4,121,12.9,34,725
2019-05-18 03:00:00,0.0,0.0,1.7,82,13.8,31,725
2019-05-18 04:00:00,0.0,0.0,2.3,45,14.6,29,726
2019-05-18 05:00:00,0.0,0.0,2.9,36,15.3,27,726
2019-05-18 06:00:00,0.0,0.0,3.7,32,16.0,26,725
2019-05-18 07:00:00,0.0,0.0,4.4,28,16.6,24,725
2019-05-18 08:00:00,0.0,0.0,4.8,31,16.8,24,725
2019-05-18 09:00:00,0.0,0.0,5.1,35,16.9,24,725
2019-05-18 10:00:00,0.0,0.0,5.4,40,17.1,24,725
2019-05-18 11:00:00,0.0,0.0,4.7,52,16.7,23,726
2019-05-18 12:00:00,0.0,0.0,4.0,63,16.2,23,727
2019-05-18 13:00:00,0.0,0.0,3.4,76,15.8,23,727
2019-05-18 14:00:00,0.0,0.0,3.0,58,15.2,23,728
2019-05-18 15:00:00,0.0,0.0,2.5,41,14.6,24,728
2019-05-18 16:00:00,0.0,0.0,1.6,17,14.0,24,729
2019-05-18 17:00:00,0.0,0.0,2.1,348,13.4,25,729
2019-05-18 18:00:00,0.0,0.0,1.4,323,12.4,26,730
2019-05-18 19:00:00,0.0,0.0,1.1,275,11.6,27,730
2019-05-18 20:00:00,0.0,0.0,1.8,251,11.1,29,731
2019-05-18 21:00:00,0.0,0.0,1.5,223,10.5,30,731
2019-05-18 22:00:00,0.0,0.0,1.8,198,10.0,31,732
2019-05-18 23:00:00,0.0,0.0,2.1,178,9.6,32,732
2019-05-19 00:00:00,0.0,0.0,1.6,162,8.9,35,733
2019-05-19 01:00:00,0.0,0.0,1.3,141,8.3,38,733
2019-05-19 02:00:00,0.0,0.0,1.5,125,9.7,37,733
2019-05-19 03:00:00,0.0,0.0,2.2,61,10.5,38,733
2019-05-19 04:00:00,0.0,0.0,2.6,42,11.4,38,733
2019-05-19 05:00:00,0.0,0.0,2.9,29,12.3,38,733
2019-05-19 06:00:00,0.0,0.0,3.3,16,13.1,38,733
2019-05-19 07:00:00,0.0,0.0,4.1,0,13.9,38,732
2019-05-19 08:00:00,0.0,0.0,4.2,358,14.0,37,732
2019-05-19 09:00:00,0.0,0.0,4.2,356,14.0,36,732
2019-05-19 10:00:00,0.0,0.0,4.0,353,14.1,35,732
2019-05-19 11:00:00,0.0,0.0,3.8,349,14.2,34,732
2019-05-19 12:00:00,0.0,0.0,3.3,346,14.2,33,732
2019-05-19 13:00:00,0.0,0.0,3.0,346,14.3,32,731
2019-05-19 14:00:00,0.0,0.0,2.8,326,13.6,34,732
2019-05-19 15:00:00,0.0,0.0,2.9,304,13.0,35,732
2019-05-19 16:00:00,0.0,0.0,2.7,282,12.3,37,732
2019-05-19 17:00:00,0.0,0.0,1.8,252,11.5,39,732
