datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1143
2019-05-16 01:00:00,0.0,0.0,3.3,58,17.5,28,875
2019-05-16 02:00:00,0.0,0.0,3.7,62,19.7,23,875
2019-05-16 03:00:00,0.0,0.0,4.1,65,21.7,19,875
2019-05-16 04:00:00,0.0,0.0,4.4,67,23.7,16,875
2019-05-16 05:00:00,0.0,0.0,2.9,70,25.2,14,874
2019-05-16 06:00:00,0.0,0.0,2.2,71,26.6,12,873
2019-05-16 07:00:00,0.0,0.0,1.2,71,28.2,11,873
2019-05-16 08:00:00,0.0,0.0,1.4,11,29.3,10,872
2019-05-16 09:00:00,0.0,0.0,2.2,325,29.9,9,871
2019-05-16 10:00:00,0.0,0.0,2.7,286,30.8,9,870
2019-05-16 11:00:00,0.0,0.0,3.1,306,30.7,8,870
2019-05-16 12:00:00,0.0,0.0,3.5,329,30.6,8,870
2019-05-16 13:00:00,0.0,0.0,3.9,352,30.5,8,870
2019-05-16 14:00:00,0.0,0.0,4.5,3,29.4,9,870
2019-05-16 15:00:00,0.0,0.0,4.9,11,28.2,9,871
2019-05-16 16:00:00,0.0,0.0,4.7,18,27.0,10,871
2019-05-16 17:00:00,0.0,0.0,5.6,22,25.7,12,871
2019-05-16 18:00:00,0.0,0.0,5.7,27,24.3,15,872
2019-05-16 19:00:00,0.0,0.0,6.0,34,22.9,17,872
2019-05-16 20:00:00,0.0,0.0,5.3,43,21.9,19,872
2019-05-16 21:00:00,0.0,0.0,4.8,43,20.8,20,872
2019-05-16 22:00:00,0.0,0.0,4.2,53,19.8,21,872
2019-05-16 23:00:00,0.0,0.0,4.0,49,19.2,22,873
2019-05-17 00:00:00,0.0,0.0,3.0,45,18.4,23,873
2019-05-17 01:00:00,0.0,0.0,2.3,36,17.7,24,874
2019-05-17 02:00:00,0.0,0.0,3.3,49,19.5,21,874
2019-05-17 03:00:00,0.0,0.0,4.1,55,21.1,19,874
