datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,400
2019-05-16 01:00:00,0.0,0.0,6.6,319,3.6,60,958
2019-05-16 02:00:00,0.0,0.0,7.6,319,4.4,55,959
2019-05-16 03:00:00,0.0,0.0,8.0,320,5.2,51,959
2019-05-16 04:00:00,0.0,0.0,8.1,319,5.9,46,959
2019-05-16 05:00:00,0.0,0.0,7.7,316,6.7,43,959
2019-05-16 06:00:00,0.0,0.0,7.1,314,7.6,40,958
2019-05-16 07:00:00,0.0,0.0,6.7,311,8.4,37,958
2019-05-16 08:00:00,0.0,0.0,6.1,308,8.8,37,957
2019-05-16 09:00:00,0.0,0.0,5.5,305,9.2,36,957
2019-05-16 10:00:00,0.0,0.0,5.1,302,9.6,36,957
2019-05-16 11:00:00,0.0,0.0,5.0,313,9.8,36,956
2019-05-16 12:00:00,0.0,0.0,5.1,324,9.9,36,956
2019-05-16 13:00:00,0.0,0.0,5.2,334,9.9,36,956
2019-05-16 14:00:00,0.0,0.0,4.9,318,9.3,41,956
2019-05-16 15:00:00,0.0,0.0,4.4,304,8.5,46,957
2019-05-16 16:00:00,0.0,0.0,3.5,286,7.7,52,957
2019-05-16 17:00:00,0.0,0.0,2.9,278,7.3,53,957
2019-05-16 18:00:00,0.0,0.0,3.1,280,6.9,54,957
2019-05-16 19:00:00,0.0,0.0,2.3,287,6.6,54,958
2019-05-16 20:00:00,0.0,0.0,2.1,247,6.3,52,958
2019-05-16 21:00:00,0.0,0.0,1.6,137,5.7,52,958
2019-05-16 22:00:00,0.0,0.0,1.0,96,5.1,53,958
2019-05-16 23:00:00,0.0,0.0,1.8,62,4.5,56,958
2019-05-17 00:00:00,0.0,0.0,2.5,36,3.7,59,959
2019-05-17 01:00:00,0.0,0.0,3.5,8,3.6,61,960
2019-05-17 02:00:00,0.0,0.0,4.7,349,4.7,55,960
2019-05-17 03:00:00,0.0,0.0,5.1,332,5.6,54,960
2019-05-17 04:00:00,0.0,0.0,5.8,318,6.5,51,960
2019-05-17 05:00:00,0.0,0.0,6.6,316,7.3,47,960
2019-05-17 06:00:00,0.0,0.0,7.1,313,8.1,42,960
2019-05-17 07:00:00,0.0,0.0,7.7,311,8.9,37,959
2019-05-17 08:00:00,0.0,0.0,7.0,308,9.2,37,959
2019-05-17 09:00:00,0.0,0.0,6.6,305,9.6,38,959
2019-05-17 10:00:00,0.0,0.0,6.1,302,10.0,38,958
2019-05-17 11:00:00,0.0,0.0,6.3,308,10.1,38,959
2019-05-17 12:00:00,0.0,0.0,6.7,313,10.1,39,959
2019-05-17 13:00:00,0.0,0.0,7.0,314,10.0,40,959
2019-05-17 14:00:00,0.0,0.0,6.4,309,9.6,43,960
2019-05-17 15:00:00,0.0,0.0,5.5,308,8.8,47,960
2019-05-17 16:00:00,0.0,0.0,4.9,299,8.2,51,961
2019-05-17 17:00:00,0.0,0.0,4.9,297,7.5,54,961
2019-05-17 18:00:00,0.0,0.0,5.0,312,7.0,55,962
2019-05-17 19:00:00,0.0,0.0,5.0,326,6.3,59,962
2019-05-17 20:00:00,0.0,0.0,4.3,343,6.1,59,962
2019-05-17 21:00:00,0.0,0.0,3.4,4,5.8,59,963
2019-05-17 22:00:00,0.0,0.0,2.5,23,5.4,59,963
2019-05-17 23:00:00,0.0,0.0,2.5,23,4.7,60,964
2019-05-18 00:00:00,0.0,0.0,2.5,25,3.9,61,965
2019-05-18 01:00:00,0.0,0.0,2.7,27,3.8,60,966
2019-05-18 02:00:00,0.0,0.0,2.2,14,5.1,54,966
2019-05-18 03:00:00,0.0,0.0,2.1,5,6.3,48,966
2019-05-18 04:00:00,0.0,0.0,1.6,5,7.8,43,966
2019-05-18 05:00:00,0.0,0.0,1.3,302,9.0,38,966
2019-05-18 06:00:00,0.0,0.0,0.9,270,10.3,34,965
2019-05-18 07:00:00,0.0,0.0,0.5,240,11.5,30,965
2019-05-18 08:00:00,0.0,0.0,0.8,198,12.3,27,964
2019-05-18 09:00:00,0.0,0.0,1.2,164,13.1,23,963
2019-05-18 10:00:00,0.0,0.0,1.6,127,14.1,20,962
2019-05-18 11:00:00,0.0,0.0,2.2,137,14.1,23,962
2019-05-18 12:00:00,0.0,0.0,2.9,147,14.2,26,962
2019-05-18 13:00:00,0.0,0.0,3.6,159,14.1,29,962
2019-05-18 14:00:00,0.0,0.0,3.7,154,13.3,31,962
2019-05-18 15:00:00,0.0,0.0,3.7,146,12.3,34,962
2019-05-18 16:00:00,0.0,0.0,4.1,136,11.4,36,962
2019-05-18 17:00:00,0.0,0.0,5.0,128,10.7,37,962
2019-05-18 18:00:00,0.0,0.0,5.6,121,9.8,39,962
2019-05-18 19:00:00,0.0,0.0,6.3,111,9.0,41,962
2019-05-18 20:00:00,0.0,0.0,6.3,114,8.6,42,962
2019-05-18 21:00:00,0.0,0.0,6.1,117,8.1,41,962
2019-05-18 22:00:00,0.0,0.0,6.0,120,7.8,41,962
2019-05-18 23:00:00,0.0,0.0,5.0,123,7.2,41,962
2019-05-19 00:00:00,0.0,0.0,4.7,124,6.9,41,963
2019-05-19 01:00:00,0.0,0.0,5.2,126,7.0,39,963
2019-05-19 02:00:00,0.0,0.0,5.0,135,8.7,36,962
2019-05-19 03:00:00,0.0,0.0,4.9,141,10.5,33,961
2019-05-19 04:00:00,0.0,0.0,4.9,148,12.2,30,960
2019-05-19 05:00:00,0.0,0.0,4.6,155,13.9,28,960
2019-05-19 06:00:00,0.0,0.0,4.3,164,15.6,25,959
2019-05-19 07:00:00,0.0,0.0,4.0,170,17.0,23,958
2019-05-19 08:00:00,0.0,0.0,3.7,149,17.3,24,958
2019-05-19 09:00:00,0.0,0.0,3.5,128,17.5,25,957
2019-05-19 10:00:00,0.0,0.0,3.3,107,17.6,26,957
2019-05-19 11:00:00,0.0,0.0,3.2,83,17.7,27,957
2019-05-19 12:00:00,0.0,0.0,3.2,60,17.8,28,956
2019-05-19 13:00:00,0.0,0.0,2.9,326,17.9,29,956
2019-05-19 14:00:00,0.0,0.0,2.3,31,16.8,34,956
2019-05-19 15:00:00,0.0,0.0,2.4,33,15.6,38,955
2019-05-19 16:00:00,0.0,0.0,2.6,48,14.8,41,955
2019-05-19 17:00:00,0.0,0.0,2.9,59,13.9,46,955
