datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,2331
2019-05-16 01:00:00,0.0,0.0,2.4,248,3.5,81,773
2019-05-16 02:00:00,0.1,0.0,3.2,232,4.6,82,773
2019-05-16 03:00:00,0.1,0.0,4.1,221,5.2,84,774
2019-05-16 04:00:00,0.1,0.0,3.9,209,5.6,87,775
2019-05-16 05:00:00,0.1,0.0,4.6,210,6.2,85,775
2019-05-16 06:00:00,0.1,0.0,5.2,210,6.8,82,774
2019-05-16 07:00:00,0.1,0.0,5.5,212,7.1,81,774
2019-05-16 08:00:00,0.3,0.0,5.5,221,7.3,79,774
2019-05-16 09:00:00,0.0,0.0,6.1,231,7.7,76,774
2019-05-16 10:00:00,0.0,0.0,6.4,241,7.9,73,774
2019-05-16 11:00:00,0.0,0.0,6.7,245,7.9,72,774
2019-05-16 12:00:00,0.0,0.0,6.5,247,7.6,70,774
2019-05-16 13:00:00,0.0,0.0,6.5,250,7.3,69,774
2019-05-16 14:00:00,0.0,0.0,5.5,248,6.4,69,774
2019-05-16 15:00:00,0.0,0.0,4.6,246,5.4,69,775
2019-05-16 16:00:00,0.0,0.0,4.3,246,4.6,67,775
2019-05-16 17:00:00,0.0,0.0,3.6,245,3.1,67,776
2019-05-16 18:00:00,0.0,0.0,2.9,244,1.4,67,777
2019-05-16 19:00:00,0.0,0.0,2.6,243,0.1,66,778
2019-05-16 20:00:00,0.0,0.0,2.6,241,-0.5,62,778
2019-05-16 21:00:00,0.0,0.0,2.5,239,-1.1,58,779
2019-05-16 22:00:00,0.0,0.0,2.3,235,-1.7,54,779
2019-05-16 23:00:00,0.0,0.0,2.1,237,-1.7,50,779
2019-05-17 00:00:00,0.0,0.0,2.2,241,-1.6,46,780
2019-05-17 01:00:00,0.0,0.0,2.3,251,-1.1,41,780
2019-05-17 02:00:00,0.0,0.0,3.5,250,0.3,39,780
2019-05-17 03:00:00,0.0,0.0,4.2,246,1.6,38,780
2019-05-17 04:00:00,0.0,0.0,4.7,242,2.8,37,780
2019-05-17 05:00:00,0.0,0.0,4.8,242,3.9,35,779
2019-05-17 06:00:00,0.0,0.0,4.8,243,5.0,33,779
2019-05-17 07:00:00,0.0,0.0,4.8,245,6.0,31,778
2019-05-17 08:00:00,0.0,0.0,4.7,249,6.6,31,778
2019-05-17 09:00:00,0.0,0.0,4.6,253,7.2,31,778
2019-05-17 10:00:00,0.0,0.0,4.4,257,7.7,31,778
2019-05-17 11:00:00,0.0,0.0,3.6,266,7.5,31,778
2019-05-17 12:00:00,0.0,0.0,2.7,274,7.3,31,778
2019-05-17 13:00:00,0.0,0.0,1.7,285,7.0,31,778
2019-05-17 14:00:00,0.0,0.0,1.7,329,4.4,48,779
2019-05-17 15:00:00,0.0,0.0,3.9,1,1.5,63,781
2019-05-17 16:00:00,0.0,0.0,4.4,27,-0.5,76,782
