datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1362
2019-05-16 01:00:00,0.1,0.0,4.5,208,4.0,76,816
2019-05-16 02:00:00,0.0,0.0,4.7,228,4.9,70,816
2019-05-16 03:00:00,0.0,0.0,5.1,250,5.9,63,816
2019-05-16 04:00:00,0.0,0.0,4.9,268,6.8,57,816
2019-05-16 05:00:00,0.0,0.0,4.9,268,7.4,54,816
2019-05-16 06:00:00,0.0,0.0,5.0,272,8.1,51,816
2019-05-16 07:00:00,0.0,0.0,5.5,277,8.7,48,815
2019-05-16 08:00:00,0.0,0.0,5.6,284,8.9,45,815
2019-05-16 09:00:00,0.0,0.0,5.5,291,9.2,39,815
2019-05-16 10:00:00,0.0,0.0,5.6,298,9.5,35,815
2019-05-16 11:00:00,0.0,0.0,5.4,296,8.9,38,815
2019-05-16 12:00:00,0.0,0.0,5.0,293,8.3,40,816
2019-05-16 13:00:00,0.0,0.0,4.9,290,7.6,43,816
2019-05-16 14:00:00,0.0,0.0,4.1,283,6.6,49,817
2019-05-16 15:00:00,0.0,0.0,3.5,277,5.6,54,818
2019-05-16 16:00:00,0.0,0.0,3.3,272,4.7,58,819
2019-05-16 17:00:00,0.0,0.0,3.5,267,4.0,57,819
2019-05-16 18:00:00,0.0,0.0,3.5,262,3.4,57,819
2019-05-16 19:00:00,0.0,0.0,3.5,255,2.7,59,820
2019-05-16 20:00:00,0.0,0.0,3.3,260,2.4,59,820
2019-05-16 21:00:00,0.0,0.0,3.3,263,2.1,60,820
2019-05-16 22:00:00,0.0,0.0,3.2,274,1.7,60,820
2019-05-16 23:00:00,0.0,0.0,3.4,283,1.5,56,821
2019-05-17 00:00:00,0.0,0.0,3.5,290,1.2,52,822
2019-05-17 01:00:00,0.0,0.0,3.7,295,1.0,49,822
2019-05-17 02:00:00,0.0,0.0,3.8,292,1.8,46,822
2019-05-17 03:00:00,0.0,0.0,3.7,289,2.6,43,822
2019-05-17 04:00:00,0.0,0.0,3.7,285,3.5,39,822
2019-05-17 05:00:00,0.0,0.0,4.3,286,4.6,38,821
2019-05-17 06:00:00,0.0,0.0,4.8,290,5.6,36,820
2019-05-17 07:00:00,0.0,0.0,5.3,292,6.5,35,820
2019-05-17 08:00:00,0.0,0.0,6.1,293,7.0,34,819
2019-05-17 09:00:00,0.0,0.0,6.7,295,7.4,33,819
2019-05-17 10:00:00,0.0,0.0,7.4,297,7.9,32,818
2019-05-17 11:00:00,0.0,0.0,7.6,294,7.1,34,820
2019-05-17 12:00:00,0.0,0.0,7.4,291,6.1,37,821
2019-05-17 13:00:00,0.0,0.0,7.2,288,5.2,41,822
2019-05-17 14:00:00,0.0,0.0,6.5,285,4.0,47,823
2019-05-17 15:00:00,0.0,0.0,5.7,280,2.9,52,824
2019-05-17 16:00:00,0.0,0.0,5.3,277,1.9,55,826
2019-05-17 17:00:00,0.0,0.0,4.2,276,1.1,57,826
2019-05-17 18:00:00,0.0,0.0,3.5,270,0.4,58,826
2019-05-17 19:00:00,0.0,0.0,2.9,233,-0.3,58,827
2019-05-17 20:00:00,0.0,0.0,3.5,249,-0.8,59,827
2019-05-17 21:00:00,0.0,0.0,4.4,253,-1.2,61,827
