datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1273
2019-05-16 01:00:00,0.0,0.0,1.7,56,9.2,71,880
2019-05-16 02:00:00,0.0,0.0,1.7,68,11.3,64,880
2019-05-16 03:00:00,0.0,0.0,1.4,81,13.0,58,880
2019-05-16 04:00:00,0.0,0.0,1.3,108,14.8,52,881
2019-05-16 05:00:00,0.0,0.0,2.1,154,15.7,51,880
2019-05-16 06:00:00,0.0,0.0,2.1,195,16.4,50,879
2019-05-16 07:00:00,0.0,0.0,2.2,231,17.2,49,879
2019-05-16 08:00:00,0.0,0.0,2.4,226,16.8,53,879
2019-05-16 09:00:00,0.2,0.0,2.3,218,16.5,57,879
2019-05-16 10:00:00,0.2,0.0,2.3,212,16.1,60,879
2019-05-16 11:00:00,0.3,0.0,2.6,176,15.2,67,880
2019-05-16 12:00:00,0.3,0.0,2.6,65,14.1,74,881
2019-05-16 13:00:00,0.4,0.0,2.4,25,13.1,80,881
2019-05-16 14:00:00,0.1,0.0,1.9,43,11.9,84,881
2019-05-16 15:00:00,0.1,0.0,1.3,65,10.4,89,882
2019-05-16 16:00:00,0.1,0.0,1.1,91,9.6,91,882
2019-05-16 17:00:00,0.1,0.0,0.8,74,9.0,92,882
2019-05-16 18:00:00,0.1,0.0,0.7,51,8.6,91,882
2019-05-16 19:00:00,0.1,0.0,0.8,23,8.2,90,882
2019-05-16 20:00:00,0.0,0.0,1.0,97,8.1,87,883
2019-05-16 21:00:00,0.0,0.0,0.9,109,8.0,85,883
2019-05-16 22:00:00,0.0,0.0,0.8,98,7.9,82,883
2019-05-16 23:00:00,0.0,0.0,1.3,77,7.5,82,884
2019-05-17 00:00:00,0.0,0.0,1.6,61,7.0,82,885
2019-05-17 01:00:00,0.0,0.0,1.8,36,7.1,82,885
2019-05-17 02:00:00,0.0,0.0,1.0,67,8.7,73,885
2019-05-17 03:00:00,0.0,0.0,0.7,126,9.8,67,885
2019-05-17 04:00:00,0.0,0.0,0.8,172,10.9,61,885
2019-05-17 05:00:00,0.0,0.0,1.6,194,12.0,54,885
2019-05-17 06:00:00,0.0,0.0,2.2,212,13.1,47,884
