datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,3090
2019-05-16 01:00:00,0.0,0.0,3.9,336,15.4,39,922
2019-05-16 02:00:00,0.0,0.0,3.3,322,16.8,36,922
2019-05-16 03:00:00,0.0,0.0,3.4,288,18.1,33,923
2019-05-16 04:00:00,0.0,0.0,3.1,273,19.5,30,923
2019-05-16 05:00:00,0.0,0.0,2.8,277,20.6,28,923
2019-05-16 06:00:00,0.0,0.0,2.2,280,21.8,25,922
2019-05-16 07:00:00,0.0,0.0,2.3,278,22.8,23,922
2019-05-16 08:00:00,0.0,0.0,3.6,294,23.1,23,922
2019-05-16 09:00:00,0.0,0.0,5.1,311,23.5,22,921
2019-05-16 10:00:00,0.0,0.0,6.2,39,23.7,22,921
2019-05-16 11:00:00,0.0,0.0,8.3,38,22.5,23,921
2019-05-16 12:00:00,0.0,0.0,10.3,36,21.1,25,921
2019-05-16 13:00:00,0.0,0.0,12.4,13,19.5,28,921
2019-05-16 14:00:00,0.0,0.0,13.3,10,18.2,28,922
2019-05-16 15:00:00,0.0,0.0,12.5,8,17.3,28,922
2019-05-16 16:00:00,0.0,0.0,12.1,6,16.4,27,923
2019-05-16 17:00:00,0.0,0.0,11.6,3,16.1,27,923
2019-05-16 18:00:00,0.0,0.0,11.3,2,15.8,26,923
2019-05-16 19:00:00,0.0,0.0,9.4,356,15.6,26,923
2019-05-16 20:00:00,0.0,0.0,7.1,341,14.8,28,923
2019-05-16 21:00:00,0.0,0.0,6.1,329,14.0,30,924
2019-05-16 22:00:00,0.0,0.0,5.0,330,13.3,33,924
2019-05-16 23:00:00,0.0,0.0,5.4,337,13.2,32,925
2019-05-17 00:00:00,0.0,0.0,5.9,341,13.1,32,925
2019-05-17 01:00:00,0.0,0.0,6.2,340,13.1,31,926
2019-05-17 02:00:00,0.0,0.0,5.3,324,14.1,29,926
2019-05-17 03:00:00,0.0,0.0,4.9,308,15.1,27,927
2019-05-17 04:00:00,0.0,0.0,4.3,293,16.2,25,927
2019-05-17 05:00:00,0.0,0.0,4.1,287,17.1,24,927
2019-05-17 06:00:00,0.0,0.0,3.8,284,18.0,22,927
2019-05-17 07:00:00,0.0,0.0,3.2,281,19.0,21,926
2019-05-17 08:00:00,0.0,0.0,3.4,293,19.4,20,926
2019-05-17 09:00:00,0.0,0.0,3.0,296,19.8,20,926
2019-05-17 10:00:00,0.0,0.0,4.2,1,20.0,20,926
2019-05-17 11:00:00,0.0,0.0,6.8,6,18.8,21,926
2019-05-17 12:00:00,0.0,0.0,8.8,13,17.7,23,927
2019-05-17 13:00:00,0.0,0.0,10.0,356,16.4,24,927
2019-05-17 14:00:00,0.0,0.0,10.6,351,15.7,24,928
2019-05-17 15:00:00,0.0,0.0,11.0,353,14.9,24,929
2019-05-17 16:00:00,0.0,0.0,10.9,352,14.2,23,929
2019-05-17 17:00:00,0.0,0.0,9.5,347,13.6,23,930
2019-05-17 18:00:00,0.0,0.0,6.5,335,12.8,24,931
2019-05-17 19:00:00,0.0,0.0,4.6,337,11.9,25,932
2019-05-17 20:00:00,0.0,0.0,4.5,354,10.9,26,933
2019-05-17 21:00:00,0.0,0.0,3.3,1,9.9,27,934
2019-05-17 22:00:00,0.0,0.0,3.0,346,8.9,29,934
2019-05-17 23:00:00,0.0,0.0,3.7,12,8.9,27,935
2019-05-18 00:00:00,0.0,0.0,4.4,12,9.0,25,936
2019-05-18 01:00:00,0.0,0.0,5.0,355,9.7,21,937
2019-05-18 02:00:00,0.0,0.0,4.9,338,10.9,19,938
2019-05-18 03:00:00,0.0,0.0,4.9,324,12.1,17,938
2019-05-18 04:00:00,0.0,0.0,4.7,311,13.5,14,939
2019-05-18 05:00:00,0.0,0.0,3.7,300,14.5,13,939
2019-05-18 06:00:00,0.0,0.0,2.4,285,15.5,11,938
2019-05-18 07:00:00,0.0,0.0,2.0,331,16.3,10,938
2019-05-18 08:00:00,0.0,0.0,2.7,325,17.0,9,938
2019-05-18 09:00:00,0.0,0.0,3.1,312,17.7,8,938
2019-05-18 10:00:00,0.0,0.0,2.7,255,18.5,7,938
2019-05-18 11:00:00,0.0,0.0,3.4,278,18.3,8,938
2019-05-18 12:00:00,0.0,0.0,2.9,290,18.2,8,938
2019-05-18 13:00:00,0.0,0.0,1.8,298,18.0,9,938
2019-05-18 14:00:00,0.0,0.0,1.6,316,16.9,10,938
2019-05-18 15:00:00,0.0,0.0,3.1,356,15.9,10,939
2019-05-18 16:00:00,0.0,0.0,3.9,5,14.8,11,939
2019-05-18 17:00:00,0.0,0.0,4.0,19,13.9,11,940
2019-05-18 18:00:00,0.0,0.0,4.5,32,13.0,11,940
2019-05-18 19:00:00,0.0,0.0,4.8,44,12.1,11,941
2019-05-18 20:00:00,0.0,0.0,5.1,46,11.9,11,941
2019-05-18 21:00:00,0.0,0.0,5.1,47,11.5,11,941
2019-05-18 22:00:00,0.0,0.0,5.5,49,11.3,11,941
2019-05-18 23:00:00,0.0,0.0,5.9,54,11.0,12,941
2019-05-19 00:00:00,0.0,0.0,6.2,58,10.7,12,942
2019-05-19 01:00:00,0.0,0.0,6.7,65,10.9,12,942
2019-05-19 02:00:00,0.0,0.0,6.4,80,12.3,11,941
2019-05-19 03:00:00,0.0,0.0,5.6,92,13.5,10,940
2019-05-19 04:00:00,0.0,0.0,4.9,107,14.8,9,940
2019-05-19 05:00:00,0.0,0.0,4.2,120,16.0,8,939
2019-05-19 06:00:00,0.0,0.0,3.4,131,17.1,7,939
2019-05-19 07:00:00,0.0,0.0,3.0,143,18.3,6,938
2019-05-19 08:00:00,0.0,0.0,2.6,153,18.8,6,937
2019-05-19 09:00:00,0.0,0.0,2.1,168,19.7,5,936
2019-05-19 10:00:00,0.0,0.0,1.9,190,20.2,5,936
2019-05-19 11:00:00,0.0,0.0,1.9,214,20.5,5,935
2019-05-19 12:00:00,0.0,0.0,2.0,222,20.6,5,934
2019-05-19 13:00:00,0.0,0.0,2.1,229,20.8,5,933
2019-05-19 14:00:00,0.0,0.0,2.1,242,19.8,6,933
2019-05-19 15:00:00,0.0,0.0,2.0,265,18.8,7,933
2019-05-19 16:00:00,0.0,0.0,2.1,300,17.8,7,933
2019-05-19 17:00:00,0.0,0.0,2.6,320,16.9,8,933
