datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,2724
2019-05-16 01:00:00,0.0,0.0,0.4,19,5.8,79,834
2019-05-16 02:00:00,0.0,0.0,0.9,301,8.1,70,834
2019-05-16 03:00:00,0.0,0.0,1.4,270,10.1,64,834
2019-05-16 04:00:00,0.0,0.0,1.7,225,12.2,57,833
2019-05-16 05:00:00,0.0,0.0,1.7,228,13.7,54,832
2019-05-16 06:00:00,0.1,0.0,1.5,233,14.9,52,831
2019-05-16 07:00:00,0.1,0.0,1.4,231,16.3,50,830
2019-05-16 08:00:00,0.2,0.0,2.0,215,15.9,51,830
2019-05-16 09:00:00,0.0,0.0,2.8,206,15.7,51,830
2019-05-16 10:00:00,0.0,0.0,3.0,214,15.6,51,831
2019-05-16 11:00:00,0.0,0.0,4.2,230,15.5,52,831
2019-05-16 12:00:00,0.0,0.0,4.2,234,15.1,53,832
2019-05-16 13:00:00,0.0,0.0,3.2,235,14.6,55,832
2019-05-16 14:00:00,0.0,0.0,2.2,225,12.6,64,832
2019-05-16 15:00:00,0.0,0.0,2.4,215,10.7,72,833
2019-05-16 16:00:00,0.0,0.0,2.2,219,9.0,80,833
2019-05-16 17:00:00,0.0,0.0,1.7,177,8.3,81,833
2019-05-16 18:00:00,0.0,0.0,1.4,130,7.9,81,834
2019-05-16 19:00:00,0.0,0.0,1.1,10,7.3,81,834
2019-05-16 20:00:00,0.0,0.0,0.7,1,6.8,82,834
2019-05-16 21:00:00,0.0,0.0,0.7,31,6.6,83,834
2019-05-16 22:00:00,0.0,0.0,0.9,29,6.5,83,835
2019-05-16 23:00:00,0.0,0.0,1.0,78,5.8,85,835
2019-05-17 00:00:00,0.0,0.0,1.0,123,5.2,87,836
2019-05-17 01:00:00,0.0,0.0,1.1,167,4.9,88,837
2019-05-17 02:00:00,0.0,0.0,1.1,153,6.7,80,837
2019-05-17 03:00:00,0.0,0.0,0.8,137,8.1,74,837
2019-05-17 04:00:00,0.0,0.0,1.4,132,9.5,68,837
2019-05-17 05:00:00,0.0,0.0,1.9,117,10.7,64,836
2019-05-17 06:00:00,0.0,0.0,1.9,105,11.9,59,835
2019-05-17 07:00:00,0.0,0.0,2.2,51,13.2,53,834
2019-05-17 08:00:00,0.0,0.0,3.1,50,13.9,49,834
2019-05-17 09:00:00,0.0,0.0,3.5,49,14.4,44,834
2019-05-17 10:00:00,0.0,0.0,3.6,48,14.7,40,833
2019-05-17 11:00:00,0.0,0.0,3.3,67,14.5,39,834
2019-05-17 12:00:00,0.0,0.0,3.0,88,14.2,38,834
2019-05-17 13:00:00,0.0,0.0,2.5,108,13.8,37,834
2019-05-17 14:00:00,0.0,0.0,2.0,80,11.5,43,835
2019-05-17 15:00:00,0.0,0.0,1.9,52,9.1,48,836
2019-05-17 16:00:00,0.0,0.0,1.4,24,6.8,54,837
2019-05-17 17:00:00,0.0,0.0,1.2,2,5.9,51,838
2019-05-17 18:00:00,0.0,0.0,1.5,6,5.2,47,838
2019-05-17 19:00:00,0.0,0.0,1.4,11,4.4,43,838
2019-05-17 20:00:00,0.0,0.0,1.3,24,4.7,41,838
2019-05-17 21:00:00,0.0,0.0,1.1,30,5.0,38,838
2019-05-17 22:00:00,0.0,0.0,1.1,38,5.3,36,838
2019-05-17 23:00:00,0.0,0.0,0.9,44,4.9,38,838
2019-05-18 00:00:00,0.0,0.0,0.7,49,4.6,40,839
2019-05-18 01:00:00,0.0,0.0,0.8,48,4.6,44,839
2019-05-18 02:00:00,0.0,0.0,0.7,94,7.0,41,839
2019-05-18 03:00:00,0.0,0.0,0.8,176,8.8,40,839
2019-05-18 04:00:00,0.0,0.0,0.8,242,10.6,39,839
2019-05-18 05:00:00,0.0,0.0,0.7,226,13.0,37,837
2019-05-18 06:00:00,0.0,0.0,1.3,198,14.8,34,836
2019-05-18 07:00:00,0.0,0.0,1.6,185,16.8,32,834
2019-05-18 08:00:00,0.0,0.0,1.6,168,17.9,31,833
2019-05-18 09:00:00,0.0,0.0,1.5,152,18.9,30,832
2019-05-18 10:00:00,0.0,0.0,1.2,138,19.9,29,830
2019-05-18 11:00:00,0.0,0.0,1.1,148,19.5,38,831
2019-05-18 12:00:00,0.0,0.0,1.0,155,19.1,46,831
2019-05-18 13:00:00,0.0,0.0,1.0,158,18.6,55,832
2019-05-18 14:00:00,0.0,0.0,0.7,144,17.3,56,832
2019-05-18 15:00:00,0.0,0.0,1.1,111,16.4,52,832
2019-05-18 16:00:00,0.0,0.0,0.7,107,14.8,51,832
2019-05-18 17:00:00,0.0,0.0,0.6,78,14.0,49,833
2019-05-18 18:00:00,0.0,0.0,0.9,50,13.0,46,833
2019-05-18 19:00:00,0.0,0.0,1.0,31,12.1,44,833
2019-05-18 20:00:00,0.0,0.0,0.8,30,11.7,44,833
2019-05-18 21:00:00,0.0,0.0,0.9,20,11.2,45,834
2019-05-18 22:00:00,0.0,0.0,0.7,15,10.8,45,834
2019-05-18 23:00:00,0.0,0.0,0.8,6,10.4,45,834
2019-05-19 00:00:00,0.0,0.0,0.8,2,10.2,45,835
2019-05-19 01:00:00,0.0,0.0,0.9,351,10.1,46,835
2019-05-19 02:00:00,0.0,0.0,0.9,333,11.4,45,835
2019-05-19 03:00:00,0.0,0.0,1.7,311,13.3,42,834
2019-05-19 04:00:00,0.0,0.0,1.3,288,14.4,41,834
2019-05-19 05:00:00,0.0,0.0,1.2,266,15.7,39,834
2019-05-19 06:00:00,0.0,0.0,1.2,211,17.0,37,834
2019-05-19 07:00:00,0.0,0.0,1.4,188,18.2,35,833
2019-05-19 08:00:00,0.0,0.0,1.3,168,18.2,38,833
2019-05-19 09:00:00,0.0,0.0,1.1,146,18.3,41,833
2019-05-19 10:00:00,0.0,0.0,1.6,107,18.5,43,833
2019-05-19 11:00:00,0.0,0.0,2.5,95,18.4,48,832
2019-05-19 12:00:00,0.0,0.0,2.4,85,18.4,51,832
2019-05-19 13:00:00,0.0,0.0,2.0,75,18.3,54,832
2019-05-19 14:00:00,0.0,0.0,1.6,67,17.1,56,832
2019-05-19 15:00:00,0.0,0.0,1.5,56,16.0,57,833
2019-05-19 16:00:00,0.0,0.0,1.1,46,14.8,59,833
2019-05-19 17:00:00,0.0,0.0,0.8,37,13.7,60,834
