datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,216
2019-05-16 01:00:00,0.0,0.0,2.3,308,3.4,74,903
2019-05-16 02:00:00,0.0,0.0,2.0,290,4.2,71,903
2019-05-16 03:00:00,0.0,0.0,1.6,273,5.0,68,903
2019-05-16 04:00:00,0.0,0.0,1.5,256,6.0,65,903
2019-05-16 05:00:00,0.0,0.0,1.9,278,6.9,63,903
2019-05-16 06:00:00,0.0,0.0,2.2,297,8.0,59,902
2019-05-16 07:00:00,0.0,0.0,2.8,318,9.1,55,902
2019-05-16 08:00:00,0.0,0.0,2.7,310,9.2,53,902
2019-05-16 09:00:00,0.0,0.0,2.5,303,9.3,51,902
2019-05-16 10:00:00,0.0,0.0,2.2,292,9.3,49,902
2019-05-16 11:00:00,0.0,0.0,2.6,281,8.9,49,902
2019-05-16 12:00:00,0.0,0.0,2.8,264,8.5,48,903
2019-05-16 13:00:00,0.0,0.0,3.1,249,7.9,48,904
2019-05-16 14:00:00,0.0,0.0,3.1,241,7.5,49,904
2019-05-16 15:00:00,0.0,0.0,2.8,230,7.2,49,904
2019-05-16 16:00:00,0.0,0.0,2.2,230,6.9,49,904
2019-05-16 17:00:00,0.0,0.0,2.3,250,6.7,49,904
2019-05-16 18:00:00,0.0,0.0,2.1,251,6.1,52,903
2019-05-16 19:00:00,0.0,0.0,2.2,247,5.8,52,903
2019-05-16 20:00:00,0.0,0.0,2.4,245,5.4,52,903
2019-05-16 21:00:00,0.0,0.0,2.4,246,4.9,51,904
2019-05-16 22:00:00,0.0,0.0,2.4,247,4.4,50,904
2019-05-16 23:00:00,0.0,0.0,2.4,246,4.2,52,905
2019-05-17 00:00:00,0.0,0.0,2.5,246,4.1,54,905
2019-05-17 01:00:00,0.0,0.0,2.8,250,4.2,55,906
2019-05-17 02:00:00,0.0,0.0,2.8,271,5.1,53,906
2019-05-17 03:00:00,0.0,0.0,2.7,280,5.9,51,906
2019-05-17 04:00:00,0.0,0.0,2.8,288,6.7,50,906
2019-05-17 05:00:00,0.0,0.0,3.3,287,7.4,50,906
2019-05-17 06:00:00,0.0,0.0,3.9,287,8.1,50,905
2019-05-17 07:00:00,0.0,0.0,4.4,287,8.9,49,905
