datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,1634
2019-05-16 01:00:00,0.0,0.0,2.5,131,16.5,38,945
2019-05-16 02:00:00,0.0,0.0,3.1,154,17.7,35,945
2019-05-16 03:00:00,0.0,0.0,3.6,165,18.8,33,945
2019-05-16 04:00:00,0.0,0.0,3.6,176,19.8,30,945
2019-05-16 05:00:00,0.0,0.0,3.5,172,21.3,28,945
2019-05-16 06:00:00,0.0,0.0,3.5,169,22.8,25,945
2019-05-16 07:00:00,0.0,0.0,3.1,167,24.2,22,944
2019-05-16 08:00:00,0.0,0.0,2.5,165,24.9,20,944
2019-05-16 09:00:00,0.0,0.0,2.6,175,25.7,19,943
2019-05-16 10:00:00,0.0,0.0,3.4,176,26.5,18,942
2019-05-16 11:00:00,0.0,0.0,3.5,164,26.2,18,942
2019-05-16 12:00:00,0.0,0.0,3.8,135,25.9,18,942
2019-05-16 13:00:00,0.0,0.0,6.2,118,25.1,20,942
2019-05-16 14:00:00,0.0,0.0,5.6,139,23.4,22,942
2019-05-16 15:00:00,0.0,0.0,3.6,157,22.3,24,943
2019-05-16 16:00:00,0.0,0.0,2.5,178,21.0,25,944
2019-05-16 17:00:00,0.0,0.0,3.5,207,19.4,27,944
2019-05-16 18:00:00,0.0,0.0,4.1,227,18.1,28,945
2019-05-16 19:00:00,0.0,0.0,4.8,251,16.8,29,945
2019-05-16 20:00:00,0.0,0.0,4.4,250,16.1,30,946
2019-05-16 21:00:00,0.0,0.0,3.9,244,15.3,30,946
2019-05-16 22:00:00,0.0,0.0,3.4,235,14.5,31,946
2019-05-16 23:00:00,0.0,0.0,3.0,233,14.1,31,947
2019-05-17 00:00:00,0.0,0.0,2.5,231,13.7,31,947
2019-05-17 01:00:00,0.0,0.0,2.7,223,13.4,30,948
2019-05-17 02:00:00,0.0,0.0,3.4,216,14.6,28,948
2019-05-17 03:00:00,0.0,0.0,4.0,208,15.8,27,949
2019-05-17 04:00:00,0.0,0.0,4.8,201,17.1,25,949
2019-05-17 05:00:00,0.0,0.0,4.8,203,18.0,24,949
2019-05-17 06:00:00,0.0,0.0,4.4,205,18.9,23,949
2019-05-17 07:00:00,0.0,0.0,3.7,211,19.9,21,949
2019-05-17 08:00:00,0.0,0.0,3.3,222,20.6,20,949
2019-05-17 09:00:00,0.0,0.0,3.1,204,21.3,19,948
2019-05-17 10:00:00,0.0,0.0,4.0,202,22.2,17,948
2019-05-17 11:00:00,0.0,0.0,5.0,211,22.2,17,948
2019-05-17 12:00:00,0.0,0.0,5.3,217,22.0,17,948
2019-05-17 13:00:00,0.0,0.0,5.3,226,21.8,18,948
2019-05-17 14:00:00,0.0,0.0,3.0,251,19.9,19,949
2019-05-17 15:00:00,0.0,0.0,1.9,289,18.3,20,950
2019-05-17 16:00:00,0.0,0.0,1.3,252,17.1,21,952
2019-05-17 17:00:00,0.0,0.0,1.9,236,15.8,24,953
2019-05-17 18:00:00,0.0,0.0,2.4,230,14.4,26,953
2019-05-17 19:00:00,0.0,0.0,2.5,205,13.0,29,954
2019-05-17 20:00:00,0.0,0.0,2.7,167,12.0,31,955
2019-05-17 21:00:00,0.0,0.0,2.3,142,11.0,33,955
2019-05-17 22:00:00,0.0,0.0,2.6,109,10.1,35,956
2019-05-17 23:00:00,0.0,0.0,2.5,129,9.8,35,957
