datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,994
2019-05-16 01:00:00,0.0,0.0,3.0,221,10.1,32,779
2019-05-16 02:00:00,0.0,0.0,2.8,236,11.9,29,779
2019-05-16 03:00:00,0.0,0.0,4.1,252,13.7,26,779
2019-05-16 04:00:00,0.0,0.0,4.8,258,15.3,23,779
2019-05-16 05:00:00,0.0,0.0,4.3,261,16.8,20,778
2019-05-16 06:00:00,0.0,0.0,3.9,265,18.1,18,778
2019-05-16 07:00:00,0.0,0.0,3.6,270,19.4,16,777
2019-05-16 08:00:00,0.0,0.0,3.6,278,20.1,15,776
2019-05-16 09:00:00,0.0,0.0,3.6,290,20.8,14,775
2019-05-16 10:00:00,0.0,0.0,3.7,301,21.5,14,775
2019-05-16 11:00:00,0.0,0.0,3.5,310,21.0,14,775
2019-05-16 12:00:00,0.0,0.0,4.0,321,20.5,15,776
2019-05-16 13:00:00,0.0,0.0,4.6,330,19.8,17,776
2019-05-16 14:00:00,0.0,0.0,4.6,319,18.5,19,777
2019-05-16 15:00:00,0.0,0.0,4.8,307,17.3,21,777
2019-05-16 16:00:00,0.0,0.0,4.9,296,16.1,23,778
2019-05-16 17:00:00,0.0,0.0,4.3,290,15.2,25,778
2019-05-16 18:00:00,0.0,0.0,4.0,282,14.3,27,778
2019-05-16 19:00:00,0.0,0.0,3.3,274,13.5,28,778
2019-05-16 20:00:00,0.0,0.0,3.5,267,12.8,29,778
2019-05-16 21:00:00,0.0,0.0,2.9,256,12.0,31,778
2019-05-16 22:00:00,0.0,0.0,2.8,246,11.3,32,777
2019-05-16 23:00:00,0.0,0.0,2.5,246,10.6,33,778
2019-05-17 00:00:00,0.0,0.0,2.3,245,10.0,33,779
2019-05-17 01:00:00,0.0,0.0,2.2,240,9.5,34,779
2019-05-17 02:00:00,0.0,0.0,2.3,254,11.5,28,779
2019-05-17 03:00:00,0.0,0.0,3.8,265,13.2,23,779
2019-05-17 04:00:00,0.0,0.0,4.6,269,14.7,20,779
2019-05-17 05:00:00,0.0,0.0,5.0,278,15.9,18,779
2019-05-17 06:00:00,0.0,0.0,4.8,288,17.1,16,778
2019-05-17 07:00:00,0.0,0.0,4.1,297,18.3,15,778
2019-05-17 08:00:00,0.0,0.0,3.6,299,19.1,14,777
2019-05-17 09:00:00,0.0,0.0,3.2,301,19.8,13,777
2019-05-17 10:00:00,0.0,0.0,3.0,304,20.5,12,776
2019-05-17 11:00:00,0.0,0.0,3.9,316,20.5,11,776
2019-05-17 12:00:00,0.0,0.0,4.5,327,20.4,10,776
2019-05-17 13:00:00,0.0,0.0,5.2,339,20.2,10,776
2019-05-17 14:00:00,0.0,0.0,4.5,352,19.0,11,777
2019-05-17 15:00:00,0.0,0.0,3.7,4,18.0,13,778
