datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,2604
2019-05-16 01:00:00,0.0,0.0,4.2,221,17.8,22,867
2019-05-16 02:00:00,0.0,0.0,4.3,232,20.7,19,867
2019-05-16 03:00:00,0.0,0.0,4.7,245,23.5,16,866
2019-05-16 04:00:00,0.0,0.0,4.3,256,26.3,13,866
2019-05-16 05:00:00,0.0,0.0,3.8,269,27.8,11,866
2019-05-16 06:00:00,0.0,0.0,3.4,283,29.3,10,865
2019-05-16 07:00:00,0.0,0.0,3.7,296,30.8,8,864
2019-05-16 08:00:00,0.0,0.0,3.8,296,31.3,8,863
2019-05-16 09:00:00,0.0,0.0,3.8,298,31.9,7,863
2019-05-16 10:00:00,0.0,0.0,4.0,300,32.4,7,862
2019-05-16 11:00:00,0.0,0.0,3.9,301,32.2,6,862
2019-05-16 12:00:00,0.0,0.0,3.7,304,32.0,5,862
2019-05-16 13:00:00,0.0,0.0,3.5,306,31.7,4,862
2019-05-16 14:00:00,0.0,0.0,2.3,299,30.3,5,862
2019-05-16 15:00:00,0.0,0.0,1.5,299,29.0,6,862
2019-05-16 16:00:00,0.0,0.0,1.2,239,27.7,7,862
2019-05-16 17:00:00,0.0,0.0,2.6,230,26.2,9,861
2019-05-16 18:00:00,0.0,0.0,3.6,218,24.6,11,861
2019-05-16 19:00:00,0.0,0.0,4.7,206,23.0,13,861
2019-05-16 20:00:00,0.0,0.0,4.2,239,22.1,14,861
2019-05-16 21:00:00,0.0,0.0,3.9,279,21.4,15,861
2019-05-16 22:00:00,0.0,0.0,3.6,308,20.4,16,861
2019-05-16 23:00:00,0.0,0.0,3.2,298,19.8,17,862
2019-05-17 00:00:00,0.0,0.0,2.9,263,19.0,17,863
2019-05-17 01:00:00,0.0,0.0,3.1,270,18.3,18,864
2019-05-17 02:00:00,0.0,0.0,3.0,302,19.7,17,865
2019-05-17 03:00:00,0.0,0.0,2.1,319,21.1,16,865
2019-05-17 04:00:00,0.0,0.0,2.5,329,22.4,16,865
2019-05-17 05:00:00,0.0,0.0,3.5,354,23.3,16,865
2019-05-17 06:00:00,0.0,0.0,4.7,11,24.4,15,865
2019-05-17 07:00:00,0.0,0.0,5.4,32,25.6,14,865
2019-05-17 08:00:00,0.0,0.0,6.0,42,26.2,13,865
2019-05-17 09:00:00,0.0,0.0,6.4,51,26.7,12,864
2019-05-17 10:00:00,0.0,0.0,6.5,60,27.5,11,864
