datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,0.0,0.0,1.679,13.014,5.953,75.406,812.864
2019-05-16 01:00:00,0.0,0.0,1.785,25.511,6.999,72.732,813.637
2019-05-16 02:00:00,0.14934694767,0.0,1.724,38.744,7.578,71.771,814.410
2019-05-16 03:00:00,0.279638856649,0.0,1.133,47.979,7.946,72.905,815.183
2019-05-16 04:00:00,0.116534724832,0.0,1.090,10.804,8.752,69.639,814.425
2019-05-16 05:00:00,0.0436361022294,0.0,1.510,3.082,9.898,65.790,813.668
2019-05-16 06:00:00,0.039543826133,0.0,2.152,2.943,11.151,61.679,812.911
2019-05-16 07:00:00,0.0700308680534,0.0,2.783,344.393,11.282,63.225,812.904
2019-05-16 08:00:00,0.0709757208824,0.0,3.385,325.601,11.321,65.052,812.897
2019-05-16 09:00:00,0.070678293705,0.0,4.111,306.404,11.340,66.913,812.890
2019-05-16 10:00:00,0.126048579812,0.0,4.184,318.279,10.604,70.681,813.335
2019-05-16 11:00:00,0.126054182649,0.0,3.953,329.985,9.828,74.675,813.780
2019-05-16 12:00:00,0.126057878137,0.0,3.405,341.067,8.949,78.934,814.226
2019-05-16 13:00:00,0.119803987443,0.0,3.308,328.726,8.036,78.105,814.702
2019-05-16 14:00:00,0.116906009614,0.0,3.623,317.240,7.171,76.980,815.177
2019-05-16 15:00:00,0.116862140596,0.0,4.182,304.806,6.469,75.404,815.653
2019-05-16 16:00:00,0.00281759095378,0.0,3.511,312.072,5.558,73.795,815.873
2019-05-16 17:00:00,0.0,0.0,1.885,318.457,4.190,74.256,816.093
2019-05-16 18:00:00,0.0,0.0,0.759,325.099,3.121,73.016,816.313
2019-05-16 19:00:00,0.0,0.0,0.587,300.498,2.377,66.810,816.926
2019-05-16 20:00:00,0.0,0.0,0.818,359.250,1.661,60.620,817.540
2019-05-16 21:00:00,0.0,0.0,0.998,352.997,0.992,54.449,818.154
2019-05-16 22:00:00,0.0,0.0,0.961,349.138,0.819,52.843,818.921
2019-05-16 23:00:00,0.0,0.0,1.030,342.842,0.689,51.353,819.688
2019-05-17 00:00:00,0.0,0.0,0.948,343.483,1.014,51.937,820.455
2019-05-17 01:00:00,0.0,0.0,2.011,311.273,2.919,44.973,820.065
2019-05-17 02:00:00,0.0,0.0,2.413,289.582,4.555,41.579,819.675
2019-05-17 03:00:00,0.0,0.0,2.667,269.131,6.147,37.642,819.284
2019-05-17 04:00:00,0.0,0.0,3.021,269.923,7.190,36.243,818.483
2019-05-17 05:00:00,0.0,0.0,3.608,272.222,8.307,34.735,817.681
