datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,0.00750668812543,0.0,0.891,184.984,3.497,89.022,902.734
2019-05-16 01:00:00,0.0160115305334,0.0,1.446,306.293,3.732,88.062,903.446
2019-05-16 02:00:00,0.008261250332,0.0,1.855,349.699,3.845,88.331,904.158
2019-05-16 03:00:00,0.00803917832673,0.0,2.501,36.965,4.035,87.410,904.871
2019-05-16 04:00:00,0.0182298570871,0.0,2.503,23.213,4.249,85.726,905.140
2019-05-16 05:00:00,0.0,0.0,2.408,4.906,4.536,84.245,905.410
2019-05-16 06:00:00,0.0,0.0,1.894,347.439,4.666,83.444,905.680
2019-05-16 07:00:00,0.0,0.0,1.631,359.484,4.796,82.621,905.775
2019-05-16 08:00:00,0.0,0.0,1.934,15.626,5.003,81.647,905.871
2019-05-16 09:00:00,0.0,0.0,1.813,21.870,5.059,81.318,905.966
2019-05-16 10:00:00,0.0,0.0,1.710,25.001,4.531,84.806,906.095
2019-05-16 11:00:00,0.0,0.0,1.952,31.420,4.127,88.026,906.224
2019-05-16 12:00:00,0.0,0.0,1.601,36.756,3.956,88.673,906.353
2019-05-16 13:00:00,0.0,0.0,1.293,15.848,3.871,88.054,906.837
2019-05-16 14:00:00,0.0,0.0,1.309,284.883,3.940,86.890,907.320
2019-05-16 15:00:00,0.0,0.0,1.242,270.754,3.739,86.436,907.803
2019-05-16 16:00:00,0.0,0.0,1.178,272.125,3.477,86.739,907.533
2019-05-16 17:00:00,0.0,0.0,1.137,266.031,3.328,86.076,907.263
2019-05-16 18:00:00,0.0,0.0,1.423,258.557,3.257,84.451,906.993
2019-05-16 19:00:00,0.0,0.0,1.949,254.618,2.915,82.156,907.131
2019-05-16 20:00:00,0.0,0.00612902641296,2.395,248.483,2.574,79.991,907.269
2019-05-16 21:00:00,0.0,0.00612902641296,2.871,241.407,2.279,77.929,907.407
2019-05-16 22:00:00,0.0,0.0103877186775,2.850,239.560,2.173,74.161,907.907
2019-05-16 23:00:00,0.0,0.0103877186775,2.833,239.943,2.021,70.457,908.408
2019-05-17 00:00:00,0.0,0.0103877186775,2.710,236.851,2.075,67.293,908.909
2019-05-17 01:00:00,0.0,0.000218749046326,3.179,244.798,3.099,61.668,909.011
2019-05-17 02:00:00,0.0,0.0,3.140,253.834,3.924,57.793,909.113
2019-05-17 03:00:00,0.0,0.0,2.542,266.336,4.674,53.829,909.216
2019-05-17 04:00:00,0.0,0.0,2.027,280.378,5.276,51.622,908.889
2019-05-17 05:00:00,0.0,0.0,1.912,294.354,5.963,49.384,908.562
2019-05-17 06:00:00,0.0,0.0,1.726,309.391,6.638,47.271,908.235
2019-05-17 07:00:00,0.0,0.0,1.482,325.388,6.933,47.357,908.063
2019-05-17 08:00:00,0.0,0.0,1.235,339.559,7.242,47.539,907.890
2019-05-17 09:00:00,0.0,0.0,1.034,356.351,7.569,47.680,907.717
2019-05-17 10:00:00,0.0,0.0,0.909,23.325,7.650,47.169,907.911
2019-05-17 11:00:00,0.0,0.0,0.715,47.942,7.732,46.825,908.106
2019-05-17 12:00:00,0.0,0.0,0.515,71.359,7.796,46.650,908.300
2019-05-17 13:00:00,0.0,0.0,0.482,152.211,7.372,47.295,908.678
2019-05-17 14:00:00,0.0,0.0,0.756,163.244,6.775,50.435,909.056
2019-05-17 15:00:00,0.0,0.0,1.003,182.645,6.237,51.551,909.434
2019-05-17 16:00:00,0.0,0.0,0.818,174.988,5.816,50.725,909.457
2019-05-17 17:00:00,0.0,0.0,0.810,146.724,5.360,50.371,909.480
2019-05-17 18:00:00,0.0,0.0,1.253,134.241,4.914,50.064,909.503
2019-05-17 19:00:00,0.0,0.0,1.484,153.559,4.555,48.449,909.297
2019-05-17 20:00:00,0.0,0.0,1.555,173.251,4.203,47.056,909.091
2019-05-17 21:00:00,0.0,0.0,1.290,191.487,3.804,46.380,908.886
2019-05-17 22:00:00,0.0,0.0,1.562,201.054,3.876,45.098,909.158
2019-05-17 23:00:00,0.0,0.0,1.633,209.924,3.916,44.238,909.430
2019-05-18 00:00:00,0.0,0.0,1.492,286.626,4.217,43.429,909.703
2019-05-18 01:00:00,0.0,0.0,2.106,322.851,5.442,45.491,909.864
2019-05-18 02:00:00,0.0,0.0,2.315,1.037,6.333,49.563,910.025
2019-05-18 03:00:00,0.0,0.0,2.836,38.765,7.423,52.936,910.186
2019-05-18 04:00:00,0.0,0.0,3.077,46.405,8.578,52.061,909.556
2019-05-18 05:00:00,0.0,0.0,3.509,56.234,9.660,51.595,908.925
2019-05-18 06:00:00,0.0,0.0,3.756,64.165,10.733,51.078,908.294
2019-05-18 07:00:00,0.0,0.0,3.991,66.085,11.400,47.825,907.579
2019-05-18 08:00:00,0.0,0.0,4.269,68.071,12.044,44.471,906.864
2019-05-18 09:00:00,0.0,0.0,4.402,70.391,12.626,41.109,906.149
2019-05-18 10:00:00,0.0,0.0,4.186,74.337,12.386,40.616,906.141
2019-05-18 11:00:00,0.0,0.0,3.915,78.374,12.081,40.138,906.133
2019-05-18 12:00:00,0.0,0.0,3.615,82.476,11.682,39.740,906.126
2019-05-18 13:00:00,0.0,0.0,2.913,97.929,10.769,41.921,906.178
2019-05-18 14:00:00,0.0,0.0,2.495,115.781,9.869,44.042,906.230
2019-05-18 15:00:00,0.0,0.0,2.096,128.556,9.006,46.424,906.283
2019-05-18 16:00:00,0.0,0.0,2.103,137.610,8.276,47.933,906.335
2019-05-18 17:00:00,0.0,0.0,2.400,221.890,7.656,48.415,906.387
2019-05-18 18:00:00,0.0,0.0,2.259,245.382,6.930,50.157,906.439
2019-05-18 19:00:00,0.0,0.0,2.244,253.982,6.927,49.090,906.240
2019-05-18 20:00:00,0.0,0.0,2.392,262.259,6.969,48.408,906.041
2019-05-18 21:00:00,0.0,0.0,2.191,271.625,6.829,48.469,905.842
2019-05-18 22:00:00,0.0,0.0,1.958,283.746,6.824,48.015,905.642
2019-05-18 23:00:00,0.0,0.0,1.615,301.505,6.969,46.924,905.443
2019-05-19 00:00:00,0.0,0.0,1.281,322.713,7.144,46.030,905.244
2019-05-19 01:00:00,0.0,0.0,1.200,340.294,8.219,42.475,905.247
2019-05-19 02:00:00,0.0,0.0,1.500,355.535,9.010,41.828,905.250
2019-05-19 03:00:00,0.0,0.0,1.319,8.042,9.836,41.377,905.254
2019-05-19 04:00:00,0.0,0.0,1.402,25.892,10.729,40.698,905.257
2019-05-19 05:00:00,0.0,0.0,1.328,43.164,11.638,39.969,905.260
2019-05-19 06:00:00,0.0,0.0,1.435,59.094,12.699,39.307,905.264
2019-05-19 07:00:00,0.0,0.0,1.648,64.718,12.960,39.627,904.912
2019-05-19 08:00:00,0.0,0.0,1.745,68.012,13.249,39.722,904.561
2019-05-19 09:00:00,0.0,0.0,1.696,70.747,13.446,40.018,904.209
2019-05-19 10:00:00,0.0,0.0,1.826,77.101,13.672,40.445,903.858
2019-05-19 11:00:00,0.0,0.0,1.943,77.948,13.850,40.815,903.506
2019-05-19 12:00:00,0.0,0.0,1.705,81.969,13.816,41.738,903.155
2019-05-19 13:00:00,0.0,0.0,1.572,98.144,13.490,42.647,903.047
2019-05-19 14:00:00,0.0,0.0,1.230,109.076,13.098,43.827,902.940
2019-05-19 15:00:00,0.0,0.0,0.916,128.580,12.850,44.772,902.833
2019-05-19 16:00:00,0.0,0.0,0.849,146.745,12.693,45.557,902.725
