datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,0.0,0.0,1.448,269.520,14.939,33.721,913.131
2019-05-16 01:00:00,0.0,0.0,2.282,220.897,16.574,31.853,913.364
2019-05-16 02:00:00,0.0,0.0,3.456,180.781,18.288,29.769,913.597
2019-05-16 03:00:00,0.0,0.0,4.218,139.787,20.003,27.517,913.830
2019-05-16 04:00:00,0.0,0.0,4.339,140.184,21.398,24.696,913.167
2019-05-16 05:00:00,0.0,0.0,4.504,144.171,22.777,21.792,912.504
2019-05-16 06:00:00,0.0,0.0,4.313,149.069,24.132,19.036,911.842
2019-05-16 07:00:00,0.0,0.0,3.979,168.408,24.678,18.335,911.312
2019-05-16 08:00:00,0.0,0.0,3.773,186.212,25.255,17.581,910.781
2019-05-16 09:00:00,0.0,0.0,3.290,203.532,25.749,16.982,910.251
2019-05-16 10:00:00,0.0,0.0,3.460,203.322,25.461,17.131,910.391
2019-05-16 11:00:00,0.0,0.0,3.499,199.330,25.064,17.286,910.530
2019-05-16 12:00:00,0.0,0.0,3.739,192.614,24.552,17.747,910.670
2019-05-16 13:00:00,0.0,0.0,5.004,179.229,22.563,19.362,911.375
2019-05-16 14:00:00,0.0,0.0,5.686,175.426,20.570,21.051,912.079
2019-05-16 15:00:00,0.0,0.0,9.128,126.488,18.708,22.515,912.784
2019-05-16 16:00:00,0.0,0.0,7.696,121.627,17.454,23.686,912.960
2019-05-16 17:00:00,0.0,0.0,5.944,114.347,16.429,24.195,913.135
2019-05-16 18:00:00,0.0,0.0,3.772,104.401,15.302,24.520,913.311
2019-05-16 19:00:00,0.0,0.0,3.330,112.907,14.425,26.445,913.515
2019-05-16 20:00:00,0.0,0.0,3.057,121.399,13.565,28.161,913.718
2019-05-16 21:00:00,0.0,0.0,2.555,132.081,12.934,29.372,913.922
2019-05-16 22:00:00,0.0,0.0,3.514,130.729,12.563,30.706,914.670
2019-05-16 23:00:00,0.0127246677876,0.0,4.038,123.188,12.072,32.639,915.417
2019-05-17 00:00:00,0.0126040577888,0.0,4.716,114.633,11.584,35.032,916.165
2019-05-17 01:00:00,0.0160425007343,0.0,4.099,130.713,13.135,32.293,916.202
2019-05-17 02:00:00,0.0,0.0,3.336,152.565,14.879,28.785,916.238
2019-05-17 03:00:00,0.0,0.0,2.026,168.239,16.466,25.874,916.275
2019-05-17 04:00:00,0.0,0.0,2.287,245.068,17.114,25.091,916.449
2019-05-17 05:00:00,0.0,0.0,2.931,237.693,17.693,24.083,916.622
2019-05-17 06:00:00,0.0,0.0,4.052,282.367,18.013,22.885,916.796
2019-05-17 07:00:00,0.0,0.0,3.678,283.663,18.273,22.729,916.720
2019-05-17 08:00:00,0.0,0.0,3.278,281.795,18.539,22.660,916.643
2019-05-17 09:00:00,0.0,0.0,2.770,276.714,18.644,22.966,916.567
2019-05-17 10:00:00,0.0,0.0,2.890,237.186,18.839,22.715,916.855
2019-05-17 11:00:00,0.000133156776428,0.0,3.279,195.361,18.970,22.720,917.144
2019-05-17 12:00:00,0.000133067369461,0.0,3.597,152.353,18.967,22.996,917.433
2019-05-17 13:00:00,5.45084476471e-05,0.0,3.955,144.037,17.496,23.503,918.302
2019-05-17 14:00:00,0.0,0.0,3.843,131.752,16.056,23.731,919.172
2019-05-17 15:00:00,0.0,0.0,3.206,115.813,14.653,23.364,920.041
2019-05-17 16:00:00,0.0,0.0,2.840,76.860,13.474,26.721,920.779
2019-05-17 17:00:00,0.0,0.0,2.834,47.470,12.430,30.137,921.517
