datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,0.0,0.0,3.093,91.984,2.254,75.689,875.999
2019-05-16 01:00:00,0.0,0.0,3.118,86.768,2.837,75.103,876.158
2019-05-16 02:00:00,0.0,0.0,3.053,84.767,3.438,74.796,876.318
2019-05-16 03:00:00,0.0,0.0,3.150,82.794,4.194,73.301,876.477
2019-05-16 04:00:00,0.0,0.0,3.368,77.976,5.151,69.904,876.096
2019-05-16 05:00:00,0.0,0.0,3.527,71.101,5.896,67.533,875.714
2019-05-16 06:00:00,0.0,0.0,3.311,69.659,6.605,65.411,875.332
2019-05-16 07:00:00,0.0,0.0,3.169,71.533,6.769,65.113,875.539
2019-05-16 08:00:00,0.0,0.0,3.217,71.369,6.923,64.898,875.745
2019-05-16 09:00:00,0.0,0.0,3.078,61.291,7.056,63.981,875.952
2019-05-16 10:00:00,0.0,0.0,3.190,63.328,6.675,64.133,876.412
2019-05-16 11:00:00,0.000781506591011,0.0,3.386,60.150,6.403,63.977,876.872
2019-05-16 12:00:00,0.010393589735,0.0,3.581,51.657,5.529,65.401,877.332
2019-05-16 13:00:00,0.0458740070462,0.0,2.784,53.770,4.722,71.839,877.539
2019-05-16 14:00:00,0.028707632795,0.0,2.479,53.416,4.232,76.303,877.745
2019-05-16 15:00:00,0.0603135898709,0.0,2.163,53.821,3.823,80.220,877.951
2019-05-16 16:00:00,0.0328390747309,0.0,1.687,28.786,3.641,82.635,878.127
2019-05-16 17:00:00,0.0350799709558,0.0,1.463,3.669,3.409,85.465,878.302
2019-05-16 18:00:00,0.0233678985387,0.0,0.828,353.659,3.161,88.167,878.477
2019-05-16 19:00:00,0.0220704916865,0.0,0.573,9.460,3.241,88.196,878.267
2019-05-16 20:00:00,0.0349508151412,0.0,0.969,4.999,3.287,88.567,878.056
2019-05-16 21:00:00,0.0340031012893,0.0,1.369,29.650,3.229,89.516,877.845
2019-05-16 22:00:00,0.0337481349707,0.0,1.493,32.212,3.027,90.098,878.527
2019-05-16 23:00:00,0.0371434539557,0.0,1.500,36.449,2.865,90.079,879.209
2019-05-17 00:00:00,0.044459566474,0.0,1.804,37.880,2.742,90.098,879.892
2019-05-17 01:00:00,0.0686646848917,0.0,2.063,1.796,2.848,88.568,880.474
2019-05-17 02:00:00,0.0618058629334,0.0,2.377,324.941,2.981,86.682,881.057
2019-05-17 03:00:00,0.065884962678,0.0,2.330,287.929,3.107,85.145,881.640
2019-05-17 04:00:00,0.0378551781178,0.0,2.755,309.919,4.163,74.519,881.028
2019-05-17 05:00:00,0.0,0.0,3.226,330.541,5.244,64.454,880.417
2019-05-17 06:00:00,0.0,0.0,3.774,351.025,6.258,54.703,879.805
2019-05-17 07:00:00,0.0,0.0,3.546,348.066,6.186,55.467,879.942
2019-05-17 08:00:00,0.0149629712105,0.0,3.269,343.492,6.146,56.148,880.080
2019-05-17 09:00:00,0.0116093754768,0.0,3.033,338.650,6.186,55.507,880.217
2019-05-17 10:00:00,0.00539100170135,0.0,2.860,322.347,6.056,55.951,880.717
2019-05-17 11:00:00,0.0,0.0,2.726,305.941,5.879,56.726,881.217
2019-05-17 12:00:00,0.0,0.0,2.434,290.165,5.584,57.953,881.718
2019-05-17 13:00:00,0.0,0.0,1.618,266.950,4.866,62.579,882.189
2019-05-17 14:00:00,0.0,0.0,1.169,233.223,3.978,67.612,882.660
2019-05-17 15:00:00,0.0,0.0,1.228,203.960,3.315,71.252,883.131
2019-05-17 16:00:00,0.0,0.0,1.224,216.122,3.098,69.154,882.874
2019-05-17 17:00:00,0.0,0.0,1.455,222.262,2.890,66.929,882.617
2019-05-17 18:00:00,0.0,0.0,1.578,231.197,2.672,64.696,882.360
2019-05-17 19:00:00,0.0,0.0,1.405,220.154,2.085,65.828,882.540
