datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,0.0,0.0,2.163,52.015,14.782,35.341,905.685
2019-05-16 01:00:00,0.0,0.0,2.444,94.290,16.592,31.970,905.830
2019-05-16 02:00:00,0.0,0.0,3.033,135.670,18.410,28.615,905.974
2019-05-16 03:00:00,0.0,0.0,3.428,179.471,20.251,25.215,906.119
2019-05-16 04:00:00,0.0,0.0,3.442,177.195,21.534,23.196,905.627
2019-05-16 05:00:00,0.0,0.0,3.384,176.918,22.781,21.236,905.135
2019-05-16 06:00:00,0.0,0.0,3.237,176.699,23.992,19.349,904.643
2019-05-16 07:00:00,0.0,0.0,3.148,201.084,24.453,18.616,904.150
2019-05-16 08:00:00,0.0,0.0,3.105,226.094,24.902,17.933,903.658
2019-05-16 09:00:00,0.0,0.0,2.877,253.879,25.268,17.324,903.165
2019-05-16 10:00:00,0.0,0.0,2.773,291.197,24.860,17.923,903.235
2019-05-16 11:00:00,0.0,0.0,2.647,330.970,24.387,18.659,903.305
2019-05-16 12:00:00,0.0,0.0,3.006,12.266,23.756,19.663,903.375
2019-05-16 13:00:00,0.0,0.0,3.586,31.308,21.703,21.763,904.169
2019-05-16 14:00:00,0.0,0.0,3.797,57.736,19.863,24.394,904.963
2019-05-16 15:00:00,0.0,0.0,5.026,83.053,18.156,26.914,905.757
2019-05-16 16:00:00,0.0,0.0,4.668,87.760,16.875,28.372,905.835
2019-05-16 17:00:00,0.0,0.0,2.976,78.446,15.407,30.860,905.913
2019-05-16 18:00:00,0.0,0.0,2.336,70.806,14.239,32.056,905.991
2019-05-16 19:00:00,0.0,0.0,1.836,27.640,13.370,34.466,906.156
2019-05-16 20:00:00,0.0,0.0,2.470,5.846,12.734,36.146,906.321
2019-05-16 21:00:00,0.0,0.0,1.420,348.770,12.071,37.903,906.485
2019-05-16 22:00:00,0.0,0.0,1.935,345.284,12.289,36.674,907.134
2019-05-16 23:00:00,0.0,0.0,1.985,63.590,12.302,35.499,907.782
2019-05-17 00:00:00,0.0,0.0,2.149,76.547,12.202,33.938,908.430
2019-05-17 01:00:00,0.0,0.0,2.453,37.552,13.450,30.721,908.576
2019-05-17 02:00:00,0.0,0.0,2.745,293.531,14.936,27.205,908.723
2019-05-17 03:00:00,0.0,0.0,2.699,262.665,16.258,24.085,908.869
2019-05-17 04:00:00,0.0,0.0,2.365,258.398,16.259,24.527,909.321
2019-05-17 05:00:00,0.0,0.0,2.307,263.491,16.251,24.223,909.773
2019-05-17 06:00:00,0.0,0.0,2.543,271.123,16.349,23.206,910.224
2019-05-17 07:00:00,0.0,0.0,2.946,260.552,17.350,22.040,909.835
2019-05-17 08:00:00,0.0,0.0,3.108,247.800,18.284,21.155,909.445
2019-05-17 09:00:00,0.0,0.0,3.166,235.363,19.178,20.386,909.055
2019-05-17 10:00:00,7.02738761902e-05,0.0,3.405,190.279,19.114,20.382,909.275
2019-05-17 11:00:00,8.46385955811e-05,0.0,3.556,143.883,18.980,20.466,909.494
2019-05-17 12:00:00,0.000214219093323,0.0,3.693,96.379,18.733,20.593,909.714
2019-05-17 13:00:00,0.0,0.0,2.505,117.599,16.834,21.817,910.793
2019-05-17 14:00:00,0.00106859207153,0.0,3.005,108.822,15.527,23.580,911.873
2019-05-17 15:00:00,5.10513782501e-05,0.0,3.241,120.654,14.073,23.786,912.952
2019-05-17 16:00:00,8.225440979e-05,0.0,2.656,85.752,13.021,26.192,913.644
2019-05-17 17:00:00,0.0,0.0,2.215,41.753,12.347,27.848,914.335
2019-05-17 18:00:00,0.0,0.0,2.600,11.108,11.659,29.114,915.027
2019-05-17 19:00:00,0.0,0.0,3.404,27.446,10.832,29.888,915.544
2019-05-17 20:00:00,0.0,0.0,3.330,46.609,10.102,30.456,916.062
2019-05-17 21:00:00,0.0,0.0,3.290,64.962,9.093,31.676,916.579
2019-05-17 22:00:00,0.0,0.0,3.092,72.458,8.866,31.614,917.460
2019-05-17 23:00:00,0.0,0.0,4.068,95.916,9.140,31.037,918.340
2019-05-18 00:00:00,0.0,0.0,4.526,100.593,9.657,29.652,919.221
2019-05-18 01:00:00,0.0,0.0,4.527,114.280,10.834,23.181,919.640
2019-05-18 02:00:00,0.0,0.0,4.674,123.692,12.012,18.287,920.059
2019-05-18 03:00:00,0.0,0.0,4.499,140.287,13.198,12.740,920.477
2019-05-18 04:00:00,0.0,0.0,4.640,126.297,14.272,10.785,920.121
2019-05-18 05:00:00,0.0,0.0,5.528,35.132,15.332,9.634,919.765
2019-05-18 06:00:00,0.0,0.0,6.120,16.100,16.268,8.597,919.409
2019-05-18 07:00:00,0.0,0.0,5.788,334.054,16.585,7.786,919.506
2019-05-18 08:00:00,0.0,0.0,4.271,292.688,16.783,7.259,919.602
2019-05-18 09:00:00,0.0,0.0,3.481,204.696,17.039,6.942,919.699
2019-05-18 10:00:00,0.0,0.0,5.395,319.520,16.441,7.290,920.598
2019-05-18 11:00:00,0.0,0.0,7.111,357.163,15.743,7.473,921.498
2019-05-18 12:00:00,0.0,0.0,8.542,40.088,14.916,7.931,922.397
2019-05-18 13:00:00,0.0,0.0,7.798,48.701,13.757,9.533,923.021
2019-05-18 14:00:00,0.0,0.0,7.265,57.809,12.910,10.239,923.645
2019-05-18 15:00:00,0.0,0.0,5.819,67.767,11.940,11.354,924.269
2019-05-18 16:00:00,0.0,0.0,5.852,89.642,11.193,13.362,924.893
2019-05-18 17:00:00,0.0,0.0,4.816,98.882,10.274,14.361,925.517
2019-05-18 18:00:00,0.0,0.0,3.432,109.653,9.280,15.240,926.141
