datetime,rain_sfc,snow_sfc,wspd_10,wdir_10,t_10,rh_10,p_10
2019-05-16 00:00:00,0.0,0.0,2.737,135.791,17.516,24.541,855.905
2019-05-16 01:00:00,0.0,0.0,3.637,144.185,20.354,20.746,855.767
2019-05-16 02:00:00,0.0,0.0,4.614,155.607,23.134,17.302,855.629
2019-05-16 03:00:00,0.0,0.0,5.294,167.114,25.743,13.986,855.490
2019-05-16 04:00:00,0.0,0.0,4.439,193.846,27.467,11.405,854.656
2019-05-16 05:00:00,0.0,0.0,4.065,216.986,28.968,9.047,853.822
2019-05-16 06:00:00,0.0,0.0,3.847,239.482,30.442,6.719,852.988
2019-05-16 07:00:00,0.0,0.0,4.044,250.600,30.967,6.612,852.476
2019-05-16 08:00:00,0.0,0.0,4.204,262.584,31.490,6.539,851.964
2019-05-16 09:00:00,0.0,0.0,4.305,273.506,31.995,6.468,851.452
2019-05-16 10:00:00,0.0,0.0,4.623,272.344,31.966,6.491,851.191
2019-05-16 11:00:00,0.0,0.0,4.926,272.305,31.893,6.586,850.930
2019-05-16 12:00:00,0.0,0.0,5.234,271.762,31.749,6.759,850.669
2019-05-16 13:00:00,0.0,0.0,4.536,286.382,30.164,7.703,850.943
2019-05-16 14:00:00,0.0,0.0,4.450,300.002,28.603,8.586,851.217
2019-05-16 15:00:00,0.0,0.0,4.216,323.904,27.517,9.216,851.492
2019-05-16 16:00:00,0.0,0.0,3.766,340.464,26.191,10.722,851.644
2019-05-16 17:00:00,0.0,0.0,3.578,345.495,25.015,12.240,851.796
2019-05-16 18:00:00,0.0,0.0,3.023,356.531,23.877,13.668,851.948
2019-05-16 19:00:00,0.0,0.0,2.552,9.419,22.556,15.195,851.992
2019-05-16 20:00:00,0.0,0.0,2.433,21.710,21.677,16.208,852.036
2019-05-16 21:00:00,0.0,0.0,2.501,29.375,20.639,17.365,852.081
2019-05-16 22:00:00,0.0,0.0,2.856,42.989,20.142,17.559,852.612
2019-05-16 23:00:00,0.0,0.0,2.807,58.417,19.480,18.321,853.143
2019-05-17 00:00:00,0.0,0.0,2.576,73.118,18.836,19.116,853.674
2019-05-17 01:00:00,0.0,0.0,2.663,101.514,20.233,18.003,853.624
2019-05-17 02:00:00,0.0,0.0,3.090,123.234,21.772,16.281,853.574
2019-05-17 03:00:00,0.0,0.0,3.356,146.257,23.336,14.481,853.524
2019-05-17 04:00:00,0.0,0.0,2.685,105.556,25.117,12.656,853.503
2019-05-17 05:00:00,0.0,0.0,3.176,32.750,26.356,11.607,853.482
2019-05-17 06:00:00,0.0,0.0,4.198,348.253,27.515,10.908,853.462
2019-05-17 07:00:00,0.0,0.0,4.217,357.104,28.279,10.542,852.969
2019-05-17 08:00:00,0.0,0.0,4.345,6.622,29.063,10.175,852.476
2019-05-17 09:00:00,0.0,0.0,4.709,18.932,29.821,9.785,851.983
2019-05-17 10:00:00,0.0,0.0,5.161,26.327,29.597,9.990,852.119
2019-05-17 11:00:00,0.0,0.0,5.629,34.231,29.234,10.303,852.256
2019-05-17 12:00:00,0.0,0.0,6.513,43.027,28.739,10.739,852.392
2019-05-17 13:00:00,0.0,0.0,8.007,53.673,27.178,12.022,853.533
2019-05-17 14:00:00,0.0,0.0,8.346,59.615,25.751,12.948,854.674
2019-05-17 15:00:00,0.0,0.0,8.664,64.765,24.468,13.788,855.816
2019-05-17 16:00:00,0.0,0.0,8.194,68.166,23.407,14.755,856.609
2019-05-17 17:00:00,0.0,0.0,7.298,72.157,22.294,15.848,857.403
2019-05-17 18:00:00,0.00109435792547,0.0,6.271,78.492,21.302,16.838,858.197
2019-05-17 19:00:00,0.000384080223739,0.0,5.947,85.002,20.473,17.515,858.739
2019-05-17 20:00:00,0.0,0.0,5.694,92.399,19.452,18.612,859.281
2019-05-17 21:00:00,0.0,0.0,5.132,97.510,18.192,20.616,859.824
2019-05-17 22:00:00,0.0,0.0,4.964,90.490,17.309,22.308,860.975
2019-05-17 23:00:00,0.0,0.0,5.063,85.671,16.388,24.046,862.126
2019-05-18 00:00:00,0.0,0.0,5.316,84.231,15.900,24.550,863.278
2019-05-18 01:00:00,0.0,0.0,5.994,92.746,16.395,23.032,864.408
2019-05-18 02:00:00,0.0,0.0,6.296,97.732,16.827,21.623,865.538
2019-05-18 03:00:00,0.0,0.0,6.571,99.277,17.231,20.423,866.668
2019-05-18 04:00:00,0.0,0.0,6.980,94.243,18.308,18.630,866.700
2019-05-18 05:00:00,0.0,0.0,7.457,88.434,19.388,16.576,866.733
2019-05-18 06:00:00,0.0,0.0,8.161,81.179,20.173,15.669,866.766
2019-05-18 07:00:00,0.0,0.0,8.460,79.029,21.375,14.294,866.040
2019-05-18 08:00:00,0.0,0.0,8.961,76.777,22.541,13.088,865.314
2019-05-18 09:00:00,0.0,0.0,9.394,73.685,23.666,11.753,864.588
2019-05-18 10:00:00,0.0,0.0,9.428,73.820,23.340,11.664,865.148
2019-05-18 11:00:00,0.0,0.0,9.519,74.098,22.949,11.875,865.707
2019-05-18 12:00:00,0.0,0.0,9.639,74.920,22.423,12.086,866.267
2019-05-18 13:00:00,0.0,0.0,8.748,76.378,21.216,11.921,867.083
2019-05-18 14:00:00,0.0,0.0,7.816,76.773,19.903,11.843,867.899
2019-05-18 15:00:00,0.0,0.0,7.428,76.860,18.730,12.214,868.716
2019-05-18 16:00:00,0.0,0.0,7.002,77.044,17.546,12.410,869.532
2019-05-18 17:00:00,0.0,0.0,6.402,76.964,16.369,12.389,870.348
2019-05-18 18:00:00,0.0,0.0,5.710,77.131,15.139,12.519,871.165
2019-05-18 19:00:00,0.0,0.0,5.805,75.680,14.255,12.862,871.501
2019-05-18 20:00:00,0.0,0.0,5.888,74.480,13.437,13.215,871.837
2019-05-18 21:00:00,0.0,0.0,5.804,73.697,12.580,13.705,872.173
2019-05-18 22:00:00,0.0,0.0,5.829,72.765,11.874,13.834,872.509
2019-05-18 23:00:00,0.0,0.0,6.181,73.113,11.316,13.430,872.845
2019-05-19 00:00:00,0.0,0.0,6.266,72.512,10.678,13.018,873.181
2019-05-19 01:00:00,0.0,0.0,7.086,72.954,12.348,11.088,872.960
2019-05-19 02:00:00,0.0,0.0,7.420,74.378,14.022,9.612,872.739
2019-05-19 03:00:00,0.0,0.0,7.797,74.015,15.734,8.081,872.518
2019-05-19 04:00:00,0.0,0.0,7.726,73.270,17.311,6.926,872.296
2019-05-19 05:00:00,0.0,0.0,7.884,72.622,18.933,5.605,872.075
2019-05-19 06:00:00,0.0,0.0,7.941,71.253,20.408,4.520,871.854
2019-05-19 07:00:00,0.0,0.0,7.968,70.744,20.945,3.799,871.393
2019-05-19 08:00:00,0.0,0.0,7.942,71.655,21.310,3.575,870.931
2019-05-19 09:00:00,0.0,0.0,7.880,73.699,21.674,3.261,870.470
2019-05-19 10:00:00,0.0,0.0,7.866,75.123,21.970,3.047,870.008
2019-05-19 11:00:00,0.0,0.0,7.742,77.089,22.163,2.856,869.547
2019-05-19 12:00:00,0.0,0.0,7.558,78.712,22.316,2.664,869.085
2019-05-19 13:00:00,0.0,0.0,6.349,76.269,21.066,3.077,869.191
2019-05-19 14:00:00,0.0,0.0,5.565,72.930,19.630,3.527,869.298
2019-05-19 15:00:00,0.0,0.0,4.822,72.451,18.319,3.946,869.404
2019-05-19 16:00:00,0.0,0.0,4.159,73.545,17.193,4.360,869.510
